text,count
hotel,577
open,519
bar,511
new,466
restaurant,376
shop,355
one,353
house,343
street,290
center,286
welcome,278
city,263
coffee,257
food,244
sale,243
free,238
store,230
way,225
man,208
hall,195
station,195
stop,186
world,182
market,179
bank,173
office,173
home,171
may,166
park,165
service,164
museum,160
state,159
good,156
club,153
let,145
art,140
day,138
entrance,137
school,135
beer,134
big,132
go,132
national,129
post,123
use,121
grand,120
book,118
hot,115
get,114
would,113
zone,112
live,111
room,109
time,107
look,106
car,106
old,105
church,101
king,99
hi,98
international,98
bus,97
music,96
library,96
win,96
central,95
place,95
town,95
gallery,94
lot,93
show,93
box,93
see,90
fire,89
west,89
part,88
pub,88
road,87
square,86
business,85
company,85
top,85
take,85
many,84
since,84
university,84
information,83
bill,82
royal,82
green,81
news,81
buy,81
work,80
real,80
call,80
wine,80
love,79
ice,79
fresh,79
air,78
must,77
van,76
tell,76
know,75
fine,75
red,74
fish,73
star,73
control,73
enter,73
telephone,73
express,73
care,72
pay,72
sun,72
first,71
also,71
great,71
court,71
blue,71
south,71
last,71
low,70
chicken,70
hair,69
life,69
available,69
public,69
special,68
lunch,68
cash,67
photo,66
long,66
daily,65
college,64
local,64
high,63
tower,63
next,63
end,62
garden,62
change,61
cold,61
right,60
like,60
space,60
sure,60
think,59
play,59
family,59
bell,59
contact,58
gold,58
police,58
put,58
festival,58
collection,58
east,58
white,57
per,57
tea,57
law,57
main,57
mobile,56
eat,56
exchange,56
breakfast,55
every,55
gate,55
could,54
please,54
say,53
make,53
quality,53
area,53
come,53
kitchen,53
north,52
via,52
save,52
drink,52
beauty,52
die,52
thing,51
hard,51
mail,51
light,51
beach,50
cream,50
general,50
phone,50
rock,50
travel,50
hospital,50
try,50
mark,50
union,50
point,50
run,49
studio,49
land,48
line,48
wood,48
radio,48
furniture,47
factory,47
village,47
oil,47
price,47
still,46
album,46
retail,46
son,46
hill,46
medical,45
soon,45
health,45
tour,45
hour,44
digital,44
less,44
gift,44
hand,44
fashion,44
film,44
people,43
theater,43
net,43
field,43
want,43
happy,42
away,42
corner,42
moon,42
ad,41
original,41
money,41
target,41
year,41
need,41
island,41
design,41
case,40
sell,40
back,40
watch,40
delivery,40
floor,40
plus,39
ticket,39
well,39
ball,39
card,38
power,38
taxi,38
western,38
country,38
discount,38
fast,37
cross,37
thank,37
pool,37
motor,37
black,37
cost,37
port,37
