text,count
emergency,23
new,18
bus,17
go,17
open,14
city,13
cat,13
one,13
stop,13
express,11
university,11
police,11
air,10
man,10
must,10
radio,9
know,9
look,9
fire,9
team,9
water,8
fuel,8
valley,8
hand,8
please,8
door,8
vehicle,8
trip,7
bar,7
truck,7
mail,7
may,7
world,7
also,7
army,7
home,7
state,7
life,6
day,6
bell,6
red,6
join,6
call,6
clean,6
get,6
son,6
clear,6
mark,6
start,6
pull,6
work,6
first,6
experience,6
hi,6
road,5
would,5
free,5
ad,5
news,5
cream,5
time,5
let,5
car,5
good,5
beach,5
run,5
keep,5
step,5
around,5
win,5
need,5
big,5
coast,5
service,5
seat,5
ice,5
push,5
way,5
respect,4
coal,4
drive,4
long,4
control,4
gear,4
flight,4
gun,4
special,4
guy,4
stand,4
hard,4
head,4
engine,4
electric,4
seek,4
sun,4
island,4
support,4
discover,4
royal,4
route,4
line,4
thank,4
mode,4
company,4
pride,4
power,4
beer,4
wall,4
area,4
port,4
center,4
oil,4
bridge,4
peak,4
west,4
press,4
bad,4
north,4
die,3
visitor,3
place,3
ship,3
spirit,3
display,3
last,3
sand,3
orange,3
book,3
office,3
tax,3
taxi,3
read,3
festival,3
blue,3
gas,3
sport,3
bike,3
even,3
welcome,3
equipment,3
hold,3
away,3
hot,3
per,3
hour,3
wide,3
see,3
information,3
set,3
ask,3
school,3
ready,3
driver,3
park,3
leave,3
ocean,3
show,3
much,3
pro,3
priority,3
total,3
capital,3
net,3
case,3
club,3
map,3
tube,3
lot,3
try,3
small,3
track,3
morning,3
fresh,3
since,3
full,3
remove,3
love,3
well,3
like,3
green,3
grand,3
count,3
great,3
test,3
buy,3
notice,3
president,3
play,3
upper,3
crew,3
contact,3
group,3
hear,2
ground,2
shoot,2
simple,2
shell,2
project,2
plain,2
proud,2
pressure,2
general,2
shore,2
happy,2
photo,2
handle,2
high,2
property,2
shot,2
shop,2
money,2
hire,2
real,2
rear,2
little,2
river,2
right,2
night,2
lose,2
next,2
return,2
mad,2
sing,2
magic,2
main,2
national,2
manager,2
market,2
master,2
restaurant,2
menu,2
might,2
miss,2
moon,2
light,2
lift,2
historical,2
occupy,2
history,2
peace,2
pure,2
past,2
quality,2
house,2
second,2
part,2
sea,2
internal,2
international,2
rescue,2
organic,2
job,2
justice,2
say,2
old,2
lady,2
safety,2
law,2
lead,2
race,2
able,2
present,2
boy,2
technology,2
danger,2
target,2
tape,2
tall,2
business,2
department,2
table,2
direction,2
box,2
war,2
via,2
boot,2
boat,2
easy,2
wait,2
bill,2
stream,2
bet,2
behind,2
daily,2
cut,2
tell,2
cap,2
child,2
transportation,2
travel,2
circle,2
classic,2
ceremony,2
touch,2
code,2
coffee,2
cold,2
top,2
tone,2
tune,2
content,2
cook,2
card,2
could,2
counsel,2
country,2
want,2
studio,2
space,2
evolution,2
extra,2
star,2
window,2
sponsor,2
famous,2
federal,2
watch,2
fight,2
find,2
soon,2
software,2
food,2
word,2
aim,2
ahead,2
force,2
agency,2
administration,2
year,2
station,2
transport,2
enter,2
weight,2
every,2
wheel,2
stay,2
western,2
white,2
trick,1
troop,1
unique,1
union,1
region,1
type,1
walk,1
yes,1
wood,1
release,1
relief,1
religion,1
quick,1
yellow,1
research,1
put,1
recovery,1
requirement,1
remember,1
prime,1
yard,1
true,1
qualification,1
victory,1
rail,1
universal,1
rat,1
violence,1
prove,1
visual,1
provide,1
van,1
wild,1
reality,1
value,1
protection,1
proportion,1
resort,1
volume,1
wise,1
vice,1
within,1
reason,1
rain,1
vote,1
use,1
upon,1
without,1
wonderful,1
record,1
update,1
professional,1
problem,1
waste,1
sister,1
respectively,1
separate,1
statement,1
serve,1
serious,1
stick,1
still,1
series,1
store,1
story,1
sense,1
response,1
self,1
strange,1
selection,1
stranger,1
street,1
strength,1
seed,1
string,1
standard,1
share,1
stain,1
stable,1
sky,1
slow,1
smart,1
smile,1
smooth,1
signal,1
snow,1
sign,1
side,1
sick,1
shower,1
sort,1
sound,1
source,1
south,1
speak,1
speed,1
secure,1
section,1
secret,1
root,1
ring,1
thing,1
think,1
ticket,1
ride,1
today,1
sit,1
retain,1
tool,1
restrict,1
tour,1
town,1
toy,1
tradition,1
rest,1
traffic,1
train,1
thin,1
round,1
strong,1
terrorist,1
structure,1
stuff,1
success,1
successful,1
supply,1
suppose,1
sure,1
scan,1
surface,1
sweet,1
save,1
take,1
sale,1
tale,1
row,1
temperature,1
tent,1
together,1
machine,1
practice,1
contain,1
degree,1
decade,1
date,1
data,1
dark,1
dance,1
cup,1
crime,1
cow,1
cover,1
court,1
corporate,1
copy,1
convert,1
construction,1
extract,1
conservative,1
connect,1
confirm,1
concentration,1
complex,1
come,1
collection,1
coach,1
