text,count
milk,35
cream,25
cheese,20
farm,20
free,16
fat,15
original,13
fresh,13
chocolate,12
natural,12
net,11
power,10
cool,10
open,9
happy,9
core,8
organic,8
protein,8
less,8
since,7
ice,7
spread,7
seed,7
real,7
total,6
new,6
run,6
size,6
keep,5
coffee,5
pour,5
light,5
blue,5
bring,5
extra,4
fast,4
cow,4
contain,4
please,4
water,4
ready,4
bar,4
whole,4
body,4
raw,4
return,3
shake,3
source,3
plain,3
put,3
far,3
register,3
anyone,3
show,3
large,3
giant,3
regular,3
cake,3
one,3
oil,3
low,3
day,3
good,3
salt,3
growth,3
sale,3
use,3
classic,3
cold,3
great,3
fruit,3
fuel,2
iron,2
king,2
law,2
section,2
science,2
make,2
ground,2
pull,2
excellent,2
avoid,2
double,2
stuff,2
calm,2
chicken,2
bell,2
stay,2
drink,2
cup,2
code,2
work,2
genuine,2
soul,2
try,2
arm,2
rest,1
turn,1
repeat,1
via,1
vice,1
society,1
vision,1
visit,1
way,1
right,1
red,1
welcome,1
western,1
win,1
read,1
quick,1
wine,1
quality,1
true,1
royal,1
round,1
time,1
solution,1
sorry,1
simple,1
sigh,1
sound,1
side,1
state,1
still,1
store,1
strip,1
set,1
serious,1
sugar,1
select,1
suggestion,1
see,1
take,1
tap,1
tea,1
tender,1
thin,1
soft,1
route,1
achieve,1
man,1
protect,1
create,1
cut,1
dark,1
date,1
discover,1
enjoy,1
ever,1
evil,1
fall,1
fancy,1
fee,1
fill,1
fish,1
freedom,1
freeze,1
friendship,1
custom,1
country,1
gold,1
could,1
art,1
ask,1
back,1
ban,1
bill,1
birth,1
bit,1
black,1
box,1
brown,1
buy,1
channel,1
choose,1
cloud,1
comment,1
get,1
grade,1
property,1
mass,1
may,1
mix,1
money,1
naturally,1
need,1
offer,1
pack,1
passion,1
pen,1
per,1
phrase,1
pool,1
pop,1
port,1
pro,1
match,1
add,1
grass,1
main,1
green,1
hand,1
hard,1
hear,1
hot,1
information,1
island,1
joy,1
kiss,1
know,1
let,1
line,1
list,1
lot,1
luxury,1
would,1
