text,count
tax,25
business,24
log,18
clear,16
cost,15
rate,14
sharp,12
mode,11
enter,11
data,10
power,9
input,9
margin,8
sell,7
set,6
scientific,6
plus,6
shift,6
table,5
main,5
memory,5
plot,5
window,5
trace,5
solve,4
menu,4
look,4
run,4
fix,4
format,4
list,4
space,3
sing,3
last,3
show,3
user,3
taxi,3
test,3
link,3
text,3
tank,3
may,3
time,3
reserve,2
scientist,2
print,2
mark,2
printer,2
open,2
man,2
load,2
safe,2
land,2
hi,2
result,2
right,2
line,2
return,2
hold,2
poll,2
help,2
stable,2
would,2
win,2
view,2
bill,2
college,2
concept,2
custom,2
gun,2
stop,2
start,2
display,2
draw,2
cut,2
entry,2
guard,2
formula,2
file,2
sign,2
error,2
red,1
world,1
send,1
welcome,1
problem,1
rank,1
save,1
ready,1
try,1
total,1
town,1
top,1
tool,1
symbol,1
silver,1
room,1
sum,1
sink,1
risk,1
revenue,1
able,1
lot,1
pause,1
electronic,1
edition,1
degree,1
day,1
date,1
contrast,1
contract,1
collection,1
club,1
clock,1
citizen,1
character,1
change,1
cancel,1
bus,1
brother,1
box,1
book,1
bond,1
bin,1
begin,1
base,1
bar,1
ban,1
angle,1
also,1
education,1
even,1
part,1
far,1
one,1
old,1
oil,1
new,1
mile,1
mate,1
low,1
air,1
local,1
library,1
lend,1
language,1
label,1
know,1
jacket,1
individual,1
ice,1
good,1
get,1
food,1
float,1
fine,1
financial,1
finance,1
feed,1
yellow,1
