text,count
house,4
like,3
end,2
photo,2
room,2
event,2
milk,2
ear,2
crew,2
staff,2
go,2
land,2
army,2
would,2
operation,1
party,1
rest,1
please,1
one,1
occupy,1
nice,1
production,1
quiet,1
reserve,1
next,1
new,1
past,1
act,1
road,1
share,1
way,1
warm,1
war,1
violence,1
use,1
unit,1
tube,1
tie,1
take,1
string,1
store,1
state,1
star,1
special,1
since,1
music,1
long,1
man,1
design,1
concentrate,1
compete,1
company,1
case,1
careful,1
card,1
box,1
book,1
big,1
behind,1
beach,1
bank,1
arm,1
annual,1
also,1
cut,1
drink,1
make,1
free,1
mail,1
lot,1
age,1
live,1
law,1
king,1
keen,1
issue,1
international,1
inside,1
hotel,1
hold,1
gun,1
give,1
friend,1
youth,1
