text,count
new,1320
one,703
world,464
may,444
time,436
free,402
man,387
first,379
get,365
day,361
good,349
music,339
book,329
like,322
make,308
see,306
work,304
every,301
city,296
street,294
life,293
people,291
open,290
many,284
use,282
home,282
love,272
special,268
would,248
big,247
take,245
great,243
show,242
go,236
national,236
live,230
state,229
look,227
way,227
also,220
service,220
back,220
know,219
long,219
film,211
company,210
call,206
win,206
march,204
come,203
stop,197
house,196
land,195
art,193
information,191
park,190
last,190
year,185
food,185
center,183
south,182
old,182
please,181
price,181
design,181
night,180
power,180
international,180
could,179
real,179
never,179
club,177
die,175
want,174
war,171
complete,171
school,170
part,170
black,170
story,169
car,167
news,167
top,165
festival,161
find,161
place,160
west,160
per,159
king,158
family,158
today,156
line,156
right,155
original,153
science,153
system,152
color,151
well,149
air,149
general,148
business,146
high,145
keep,144
plus,144
control,144
author,143
public,142
van,142
road,141
need,141
let,140
series,140
game,140
around,140
help,139
give,139
white,138
little,138
sun,137
welcome,137
play,136
water,135
lot,135
edition,134
must,134
sale,133
magazine,133
available,133
orange,132
run,132
north,131
much,131
star,131
support,130
university,129
space,129
low,128
without,128
change,128
health,127
even,127
hi,125
party,125
think,124
say,122
end,122
history,122
light,122
full,121
red,120
buy,120
future,120
sure,120
since,119
local,119
radio,119
fiction,119
contact,119
country,119
box,118
next,118
set,117
less,117
hand,116
digital,116
project,115
pour,115
post,114
oil,114
social,113
ever,113
mark,112
present,112
join,112
always,111
community,110
sound,109
room,109
law,108
grand,106
hot,106
photo,105
put,105
town,105
quality,105
group,104
library,103
shop,103
novel,103
try,103
camera,102
museum,102
heart,102
station,102
rock,102
area,101
visit,101
garden,100
summer,100
soon,99
thing,99
bill,99
piano,99
money,98
hall,98
human,98
tell,98
page,97
production,97
award,97
away,97
fun,96
care,96
young,96
green,95
popular,95
blue,95
program,95
issue,95
office,94
lover,94
performance,93
natural,93
really,93
happy,93
winner,93
hard,93
body,92
start,92
action,92
still,92
famous,92
team,89
east,89
side,89
phone,89
ask,89
second,88
save,88
mail,88
age,88
name,88
society,88
idea,87
band,87
read,87
fine,87
another,86
picture,85
county,85
found,85
fast,85
royal,84
data,83
send,83
daily,83
court,83
beach,83
central,83
bar,83
army,83
easy,83
market,82
model,82
thank,81
speed,81
press,81
son,81
motor,81
cost,81
net,81
inside,80
dance,80
collection,80
nothing,80
experience,80
guide,80
pro,79
week,79
fire,79
mass,79
sea,79
main,79
police,79
store,78
standard,78
true,78
dealer,78
earth,78
list,78
far,77
event,77
brown,77
case,76
bank,76
plan,76
drive,76
hair,76
travel,76
via,76
beautiful,76
number,75
hotel,75
computer,75
development,75
volume,75
research,75
watch,75
beer,75
technology,74
hope,74
stand,74
death,74
enjoy,73
small,73
online,73
square,73
different,73
spring,73
pay,72
something,72
safety,72
cup,71
river,71
classic,71
tour,71
entertainment,71
together,71
head,71
size,70
miss,70
dark,70
network,69
wind,69
concert,69
adventure,69
brand,69
order,68
feel,68
kind,68
vote,68
cover,68
machine,68
master,68
energy,68
till,68
bring,67
president,67
modern,67
wood,67
official,67
engine,67
record,67
product,67
everything,66
face,66
choice,66
front,66
union,66
perfect,66
secret,66
single,66
mind,65
anyone,65
sand,65
girl,65
content,65
dead,64
peace,64
form,64
search,64
write,64
coffee,64
door,64
gold,63
trust,63
musical,63
freedom,63
district,62
extra,62
port,62
clean,62
force,62
video,62
century,62
association,61
education,61
department,61
dream,61
moon,61
gallery,61
golden,61
beauty,60
bus,60
director,60
western,60
god,59
train,59
fresh,59
wall,59
annual,59
access,59
card,59
fan,59
meet,59
pop,59
mission,58
process,58
become,58
race,58
release,58
none,58
woman,58
strong,58
double,58
cultural,57
point,57
personal,57
island,57
bell,57
sex,57
movie,57
mobile,57
major,57
fight,57
view,56
murder,56
express,56
left,56
drink,56
test,56
wear,56
trade,56
equipment,56
create,55
late,55
important,55
electric,55
web,55
email,55
ride,55
creative,55
shot,55
ground,55
safe,55
church,55
site,55
culture,55
loss,55
class,55
introduction,54
large,54
dry,54
matter,54
gun,54
government,54
bad,54
evening,54
studio,54
turn,53
type,53
exhibition,53
job,53
share,53
dog,53
short,53
council,53
nation,53
management,53
morning,53
past,53
journal,52
everyone,52
along,52
trail,52
pack,52
within,52
talk,52
field,51
follow,51
ad,51
close,51
near,51
imagine,51
month,51
person,51
image,51
stage,51
ready,51
child,51
mystery,51
tax,51
global,51
ship,51
remember,50
wild,50
silver,50
copy,50
corporation,50
knowledge,50
board,50
learn,50
across,50
student,50
key,50
voice,50
battle,49
construction,49
youth,49
stay,49
college,49
shall,49
ice,49
winter,49
lady,49
hold,49
paper,49
rich,49
stone,49
count,48
wine,48
wide,48
return,48
artist,48
rest,48
review,48
soul,48
check,48
cool,48
hour,48
season,48
operation,48
hit,48
chocolate,48
cash,48
cold,47
giant,47
friend,47
act,47
strange,47
add,47
success,47
guest,47
mother,47
chance,47
quick,47
journey,46
protection,46
federal,46
weight,46
song,46
reason,46
ball,46
nature,46
alone,46
move,46
fall,46
magic,46
healthy,46
boy,46
sweet,46
total,46
able,46
course,46
weekly,46
choose,46
strength,46
tourist,46
soft,46
bike,46
style,45
cross,45
motion,45
cream,45
anything,45
taste,45
range,45
might,45
round,45
date,45
simple,45
challenge,45
telephone,45
edge,44
sign,44
forget,44
mad,44
hill,44
map,44
source,44
wonder,44
bright,44
entrance,44
enough,44
military,44
track,44
flash,44
unique,44
sport,44
cut,44
eye,43
worth,43
album,43
camp,43
beyond,43
protect,43
early,43
baby,43
smoke,43
wheel,42
victory,42
harbor,42
display,42
half,42
doctor,42
unit,42
division,42
restaurant,42
glass,42
lead,41
build,41
report,41
mix,41
hell,41
chicken,41
staff,41
drug,41
blood,41
provide,41
fully,41
alive,41
value,41
whole,41
often,41
location,40
ticket,40
factory,40
possible,40
behind,40
scene,40
gift,40
route,40
article,40
message,40
feature,40
common,40
reach,40
pure,40
level,40
enter,40
step,39
fair,39
touch,39
hear,39
package,39
justice,39
security,39
code,39
trip,39
produce,39
convention,39
yet,38
prevent,38
electronic,38
vision,38
private,38
window,38
eat,38
smile,38
interest,38
ill,38
universal,38
fit,38
almost,38
planet,38
throughout,38
crime,38
medical,38
everywhere,38
revolution,38
include,38
transport,38
platform,37
holiday,37
command,37
apply,37
kill,37
generation,37
wish,37
animal,37
capital,37
tool,37
leave,37
father,37
farm,37
base,37
cause,37
empire,37
yes,37
believe,37
final,36
favorite,36
fact,36
ring,36
improve,36
mountain,36
zone,36
ban,36
break,36
weekend,36
bit,35
note,35
word,35
desire,35
property,35
screen,35
bird,35
lake,35
clear,35
snow,35
prove,34
danger,34
economy,34
economic,34
dinner,34
television,34
poor,34
rain,34
smart,34
political,34
iron,34
policy,34
prize,34
waste,34
guy,34
print,34
attack,34
fish,34
walk,34
ago,34
seat,34
whether,34
emergency,33
forest,33
stock,33
carry,33
weather,33
cat,33
avoid,33
independent,33
chamber,33
contain,33
weird,33
direction,33
twin,33
metal,33
dear,33
rise,33
concept,33
communication,33
hat,33
outside,33
file,33
village,33
due,33
fat,33
proof,32
tower,32
wash,32
gay,32
strike,32
sort,32
innovation,32
benefit,32
skin,32
attention,32
material,32
focus,32
deep,32
session,32
ideal,32
customer,32
subject,32
pleasure,32
opportunity,31
industry,31
software,31
fear,31
bear,31
comfort,31
tree,31
discover,31
table,31
foundation,31
corporate,31
difference,31
warm,31
brother,31
valley,31
least,31
sit,31
variety,31
problem,31
native,31
direct,31
hero,31
mean,31
forever,31
discovery,31
fantastic,30
guitar,30
theater,30
spirit,30
complex,30
pain,30
advance,30
tall,30
floor,30
passion,30
wonderful,30
horse,30
address,30
aid,30
reward,30
mode,30
heat,30
wire,30
fashion,30
plastic,30
offer,30
serve,30
charge,30
gear,29
character,29
lay,29
celebrate,29
professional,29
campaign,29
notice,29
quarter,29
supply,29
tomorrow,29
wrong,29
self,29
evil,29
beat,29
scale,29
quickly,29
especially,29
leader,29
northern,29
chip,29
upon,29
era,29
member,29
moment,29
kid,29
allow,28
tonight,28
manager,28
crew,28
text,28
question,28
gas,28
corner,28
environment,28
monthly,28
minute,28
mile,28
population,28
host,28
hospital,28
among,28
nuclear,28
pocket,28
sir,28
dress,28
guard,28
grow,28
selection,28
foreign,28
diversity,27
serious,27
publication,27
nice,27
ocean,27
risk,27
slow,27
permanent,27
catalog,27
though,27
tank,27
honor,27
channel,27
plant,27
bet,27
insurance,27
register,27
exposure,27
intelligence,27
kitchen,27
lunch,27
clothing,27
pretty,27
agent,27
connection,27
spend,27
cigarette,27
comedy,27
user,27
industrial,27
shoot,27
mayor,27
quiet,26
rear,26
internal,26
row,26
urban,26
heavy,26
several,26
sky,26
labor,26
friendly,26
financial,26
fund,26
foot,26
credit,26
launch,26
exchange,26
yellow,26
wing,26
lose,26
editor,26
pick,26
champion,26
someone,26
milk,26
purchase,26
meat,26
develop,26
panel,26
medicine,26
steel,26
match,25
marriage,25
balance,25
trouble,25
cheese,25
result,25
strip,25
connect,25
vehicle,25
registration,25
movement,25
alternative,25
southern,25
positive,25
counter,25
opera,25
effective,25
sleep,25
drop,25
fill,25
normal,25
approach,25
traffic,25
ear,24
tiny,24
select,24
section,24
pass,24
middle,24
version,24
contest,24
sense,24
height,24
strategy,24
mine,24
increase,24
tough,24
gate,24
roll,24
immediately,24
career,24
thin,24
partner,24
lovely,24
begin,24
civil,24
football,24
tube,24
literature,24
purpose,24
listen,24
flight,24
truth,24
competition,24
simply,24
pub,24
delivery,24
treat,23
clothes,23
species,23
although,23
fuel,23
celebration,23
breakfast,23
dangerous,23
pink,23
wife,23
lift,23
answer,23
proud,23
handle,23
duty,23
estate,23
retail,23
bridge,23
funny,23
spot,23
storm,23
regional,23
crisis,23
climate,23
already,23
additional,23
mention,23
tune,23
brilliant,23
piece,22
politics,22
tale,22
desert,22
historic,22
boot,22
sister,22
boat,22
growth,22
ordinary,22
brain,22
rent,22
memory,22
smooth,22
wait,22
bond,22
entire,22
anywhere,22
explore,22
sponsor,22
treatment,22
truck,22
activity,22
active,22
leather,22
visual,22
mount,22
coal,22
progress,22
imagination,22
coast,22
hunt,22
genuine,22
however,22
reader,22
ancient,22
contract,22
rail,21
regular,21
tone,21
capacity,21
average,21
understand,21
practice,21
inch,21
recent,21
thus,21
response,21
respect,21
circle,21
whatever,21
medium,21
joy,21
arm,21
everybody,21
drama,21
sugar,21
sing,21
solution,21
fly,21
diet,21
effect,21
expect,21
deal,21
grade,21
account,21
study,21
bag,20
boom,20
husband,20
cell,20
cent,20
tennis,20
actual,20
eastern,20
sheet,20
comprehensive,20
demand,20
physical,20
string,20
throw,20
flower,20
continue,20
joint,20
period,20
shadow,20
scan,20
pair,20
craft,20
bed,20
transportation,20
cap,20
draw,20
block,20
disease,20
