text,count
stage,6
sing,5
piano,4
pro,3
one,3
hold,2
pitch,2
volume,2
ill,2
loud,2
state,2
man,2
song,2
role,1
score,1
safe,1
roll,1
rock,1
several,1
release,1
real,1
rail,1
promise,1
program,1
window,1
power,1
sea,1
way,1
shape,1
stare,1
tonight,1
tie,1
think,1
system,1
sustain,1
step,1
whole,1
shop,1
source,1
soul,1
skin,1
ski,1
win,1
part,1
ship,1
access,1
original,1
address,1
get,1
frequency,1
find,1
extreme,1
equipment,1
entry,1
enter,1
elect,1
digital,1
deep,1
data,1
cost,1
classic,1
blue,1
bank,1
anything,1
along,1
god,1
green,1
heart,1
milk,1
nothing,1
note,1
noise,1
new,1
musical,1
music,1
modern,1
memory,1
instrument,1
major,1
long,1
lock,1
less,1
land,1
king,1
keep,1
wood,1
