text,count
new,5
musical,5
sing,5
play,5
piano,4
several,2
choice,2
pro,2
loud,2
man,2
use,2
way,2
win,2
one,2
ill,2
song,2
promise,1
record,1
protect,1
pitch,1
program,1
power,1
release,1
per,1
past,1
pace,1
regional,1
alive,1
safe,1
save,1
world,1
wood,1
within,1
window,1
various,1
tonight,1
time,1
tie,1
thing,1
thin,1
sustain,1
step,1
state,1
soul,1
ship,1
shape,1
set,1
original,1
need,1
nothing,1
classic,1
event,1
educational,1
dead,1
day,1
dance,1
cost,1
content,1
common,1
class,1
noise,1
chicken,1
book,1
bind,1
big,1
bank,1
bag,1
away,1
ask,1
ever,1
find,1
flat,1
frequency,1
anything,1
must,1
music,1
might,1
major,1
main,1
love,1
long,1
less,1
know,1
interpretation,1
inform,1
hold,1
heart,1
grade,1
good,1
god,1
young,1
