text,count
menu,30
return,16
enter,16
power,15
source,11
guide,11
stop,10
select,9
pause,8
sound,8
play,7
display,7
back,7
page,5
sleep,5
clear,5
function,4
top,4
volume,4
mode,4
set,4
angle,4
time,4
search,4
next,4
screen,4
input,3
shift,3
repeat,3
help,3
smart,3
scan,3
sky,3
list,3
live,3
view,3
title,3
system,3
digital,2
work,2
many,2
band,2
tape,2
green,2
card,2
go,2
demand,2
mark,2
control,2
fill,2
favorite,2
remote,2
picture,2
start,2
cost,2
previous,1
recall,1
player,1
red,1
reader,1
active,1
reveal,1
right,1
twin,1
text,1
test,1
tell,1
surround,1
sure,1
support,1
sun,1
still,1
status,1
space,1
social,1
show,1
self,1
say,1
plan,1
may,1
photo,1
button,1
cut,1
credit,1
cool,1
content,1
computer,1
command,1
color,1
code,1
channel,1
cable,1
brown,1
day,1
book,1
blue,1
bill,1
big,1
bid,1
balance,1
ask,1
also,1
ago,1
advance,1
data,1
ear,1
phone,1
less,1
pattern,1
office,1
new,1
move,1
moon,1
monitor,1
memory,1
ad,1
lot,1
lock,1
left,1
eat,1
last,1
index,1
home,1
good,1
freeze,1
format,1
food,1
focus,1
fast,1
ever,1
yellow,1
