text,count
army,4
please,3
see,3
power,2
sand,2
staff,2
tank,2
man,2
less,2
many,2
life,2
way,2
money,1
operation,1
player,1
per,1
people,1
memory,1
page,1
operate,1
much,1
officer,1
new,1
nearly,1
national,1
name,1
never,1
air,1
press,1
tie,1
yard,1
window,1
wall,1
vehicle,1
use,1
traditional,1
tire,1
time,1
think,1
pull,1
technology,1
successfully,1
strategy,1
sick,1
server,1
recovery,1
lucky,1
put,1
rear,1
lose,1
low,1
cent,1
desert,1
corporate,1
concern,1
common,1
color,1
collection,1
close,1
chance,1
center,1
call,1
analysis,1
brown,1
boss,1
blood,1
bid,1
beer,1
become,1
beach,1
bar,1
bank,1
drive,1
dry,1
effort,1
enemy,1
list,1
line,1
lack,1
intelligence,1
inside,1
impress,1
hi,1
hand,1
good,1
golden,1
go,1
general,1
game,1
front,1
friendly,1
forward,1
first,1
fat,1
eye,1
yes,1
