text,count
new,34
tower,28
one,27
city,25
bank,23
way,22
music,21
hall,18
radio,17
hotel,15
open,13
house,12
square,11
grand,11
chase,10
center,10
west,9
state,9
may,9
station,8
news,8
place,8
mobile,8
park,8
turn,7
car,7
king,7
bridge,7
let,7
stop,7
bus,7
first,7
good,7
gold,6
would,6
university,6
north,6
get,6
sale,6
bill,6
police,6
say,6
man,6
think,6
business,5
time,5
call,5
stage,5
right,5
use,5
zone,5
water,5
bar,5
work,5
book,5
make,5
left,4
set,4
coffee,4
must,4
win,4
point,4
play,4
free,4
show,4
corporation,4
hard,4
financial,4
file,4
express,4
south,4
entrance,4
street,4
world,4
part,4
tonight,4
care,4
wall,4
hospital,4
hi,4
less,4
know,4
want,4
look,4
island,3
rent,3
red,3
long,3
space,3
exchange,3
hear,3
every,3
little,3
limit,3
enter,3
end,3
life,3
east,3
photo,3
innovation,3
sharp,3
lot,3
pro,3
many,3
might,3
great,3
real,3
musical,3
restaurant,3
need,3
go,3
general,3
fun,3
full,3
love,3
service,3
hand,3
grant,3
find,3
big,3
dirty,3
day,3
sure,3
surface,3
could,3
trade,3
capital,3
union,3
dig,3
cold,3
store,3
court,3
target,3
buy,2
law,2
really,2
brother,2
via,2
push,2
voice,2
case,2
interest,2
cat,2
public,2
try,2
image,2
ill,2
hit,2
tour,2
hell,2
room,2
hair,2
collection,2
sand,2
guess,2
color,2
live,2
dollar,2
blue,2
museum,2
young,2
act,2
people,2
old,2
woman,2
without,2
planet,2
also,2
network,2
net,2
wind,2
art,2
welcome,2
move,2
loss,2
available,2
mile,2
base,2
market,2
mark,2
beach,2
begin,2
bell,2
walk,2
process,2
mail,2
luxury,2
school,2
come,2
resort,2
site,2
son,2
contact,2
talk,2
count,2
final,2
take,2
sky,2
federal,2
soil,2
far,2
false,2
sound,2
game,2
except,2
defense,2
suitable,2
strip,2
empire,2
stand,2
standard,2
stock,2
drive,2
double,2
construction,2
party,2
see,2
give,2
gate,2
road,1
thank,1
speed,1
port,1
portion,1
post,1
pot,1
power,1
speech,1
powerful,1
preparation,1
weight,1
spring,1
present,1
presentation,1
press,1
special,1
prime,1
test,1
sort,1
soon,1
problem,1
table,1
together,1
spin,1
wherever,1
western,1
solid,1
science,1
till,1
peer,1
steel,1
percent,1
perfect,1
wrong,1
word,1
today,1
phone,1
wood,1
start,1
tie,1
thin,1
plate,1
second,1
pleasure,1
within,1
wing,1
strain,1
wine,1
studio,1
popular,1
top,1
project,1
river,1
research,1
since,1
unless,1
sign,1
shop,1
refer,1
remember,1
sell,1
tell,1
repair,1
term,1
serve,1
roof,1
realize,1
rock,1
trust,1
resident,1
true,1
travel,1
still,1
rest,1
traffic,1
sense,1
send,1
ring,1
sing,1
seem,1
prospect,1
tight,1
rush,1
protection,1
run,1
wake,1
smooth,1
vote,1
royal,1
sleep,1
pull,1
row,1
route,1
put,1
read,1
vision,1
quality,1
quarter,1
view,1
total,1
rail,1
vehicle,1
pay,1
rat,1
user,1
reach,1
sea,1
abuse,1
page,1
construct,1
deliver,1
curtain,1
cup,1
cross,1
credit,1
cost,1
corporate,1
core,1
convention,1
constitute,1
design,1
confidence,1
concept,1
complete,1
company,1
commission,1
commercial,1
comedy,1
code,1
coast,1
deserve,1
die,1
explore,1
electronic,1
experience,1
exhibition,1
executive,1
everybody,1
ever,1
event,1
even,1
estate,1
entitle,1
effect,1
difference,1
earth,1
ear,1
duty,1
due,1
driver,1
door,1
division,1
discussion,1
disaster,1
coal,1
club,1
clock,1
annual,1
ban,1
back,1
autumn,1
attention,1
ask,1
article,1
around,1
application,1
anxious,1
analyst,1
climate,1
ally,1
air,1
ahead,1
ago,1
agency,1
administration,1
adapt,1
action,1
across,1
beer,1
believe,1
beyond,1
bid,1
church,1
chip,1
charity,1
change,1
century,1
central,1
cell,1
cash,1
capacity,1
cancer,1
cake,1
button,1
bring,1
brilliant,1
boss,1
boot,1
board,1
bind,1
bike,1
expert,1
fair,1
original,1
like,1
management,1
main,1
magazine,1
mad,1
low,1
log,1
loan,1
accommodation,1
liquid,1
light,1
master,1
lie,1
liberal,1
leg,1
leave,1
least,1
leadership,1
lay,1
knowledge,1
kind,1
march,1
mayor,1
fan,1
nature,1
order,1
opponent,1
oil,1
official,1
observation,1
none,1
noise,1
night,1
next,1
national,1
mean,1
mutual,1
mountain,1
morning,1
moon,1
money,1
mode,1
mix,1
mind,1
middle,1
kill,1
keen,1
justice,1
forecast,1
global,1
gift,1
gas,1
garden,1
gallery,1
future,1
front,1
forever,1
forest,1
foot,1
iron,1
flower,1
floor,1
flight,1
flexible,1
film,1
field,1
fee,1
fast,1
fashion,1
golf,1
grab,1
gray,1
ground,1
industrial,1
hour,1
hope,1
honest,1
home,1
holiday,1
hill,1
highly,1
high,1
helpful,1
help,1
heart,1
healthy,1
health,1
head,1
hate,1
harm,1
guy,1
gun,1
list,1
