text,count
big,3
mix,2
lot,2
fruit,2
fresh,2
hit,2
host,2
eat,2
ill,2
last,2
summer,2
quality,2
go,2
win,2
one,2
produce,2
pay,2
really,1
pair,1
sample,1
rice,1
red,1
product,1
propose,1
per,1
please,1
potato,1
real,1
pour,1
series,1
put,1
sheet,1
orange,1
travel,1
work,1
winter,1
wine,1
white,1
welcome,1
weight,1
van,1
use,1
twin,1
trade,1
short,1
touch,1
think,1
state,1
special,1
space,1
son,1
solve,1
smart,1
show,1
pain,1
act,1
online,1
color,1
early,1
different,1
die,1
day,1
dangerous,1
cup,1
culture,1
cool,1
cold,1
enough,1
choice,1
child,1
bus,1
box,1
bind,1
beauty,1
bag,1
also,1
election,1
every,1
must,1
live,1
museum,1
much,1
air,1
minor,1
might,1
market,1
many,1
long,1
lecture,1
extra,1
law,1
horse,1
holiday,1
green,1
good,1
god,1
football,1
feed,1
would,1
