text,count
bike,22
go,14
win,11
look,10
new,10
good,9
one,8
man,6
king,6
special,6
free,6
use,6
race,6
would,5
work,5
wheel,5
many,5
set,5
show,5
year,5
sport,5
left,5
open,4
outside,4
state,4
check,4
sale,4
police,4
press,4
public,4
run,4
read,4
low,4
rear,4
tire,4
balance,4
bill,4
also,4
god,4
tell,4
front,4
long,4
may,4
truck,4
box,4
pressure,3
music,3
pro,3
ad,3
pull,3
get,3
air,3
power,3
land,3
mode,3
custom,3
like,3
motor,3
part,3
light,3
dog,3
fire,3
oil,3
number,3
extra,3
life,3
via,3
red,3
ride,3
bar,3
grand,3
big,3
universal,3
turn,3
true,3
full,3
fuel,3
think,3
team,3
hi,3
carbon,3
case,3
force,3
since,3
see,3
speed,3
right,3
wall,3
classic,3
say,3
share,3
lock,2
kind,2
key,2
load,2
hold,2
hit,2
ideal,2
hello,2
home,2
high,2
less,2
let,2
international,2
lot,2
machine,2
technology,2
still,2
stop,2
straight,2
street,2
strength,2
system,2
thin,2
mail,2
total,2
touch,2
urban,2
van,2
wonder,2
wood,2
soon,2
son,2
sink,2
safety,2
road,2
real,2
range,2
post,2
please,2
photo,2
pay,2
old,2
north,2
much,2
moon,2
mine,2
make,2
giant,2
yellow,2
could,2
bag,2
deliver,2
ear,2
book,2
boy,2
find,2
dig,2
fast,2
build,2
everyday,2
cancel,2
every,2
double,2
challenge,2
drive,2
edge,2
food,2
chip,2
cup,2
army,2
cost,2
control,2
cross,2
contain,1
sky,1
remove,1
shut,1
simply,1
record,1
recall,1
coach,1
single,1
close,1
smart,1
small,1
shop,1
soil,1
something,1
climb,1
convince,1
cook,1
class,1
south,1
cool,1
city,1
specialize,1
collection,1
combine,1
request,1
contact,1
rival,1
consume,1
rock,1
roll,1
reverse,1
royal,1
condition,1
compute,1
compound,1
sand,1
save,1
complex,1
school,1
secondary,1
restore,1
rest,1
respect,1
seek,1
select,1
rescue,1
send,1
service,1
comfort,1
command,1
gesture,1
sponsor,1
ask,1
try,1
tube,1
bind,1
twin,1
twist,1
type,1
bin,1
bell,1
ban,1
user,1
bad,1
visitor,1
walk,1
way,1
chemical,1
weekly,1
art,1
white,1
wide,1
window,1
wire,1
apply,1
anyone,1
word,1
aircraft,1
world,1
aim,1
age,1
blood,1
blue,1
trial,1
transport,1
standard,1
start,1
chapter,1
rail,1
stone,1
chain,1
car,1
capital,1
stroke,1
style,1
suitable,1
sum,1
sun,1
sure,1
surely,1
call,1
buy,1
tend,1
text,1
thank,1
budget,1
bridge,1
time,1
break,1
tool,1
top,1
tour,1
championship,1
prove,1
radio,1
famous,1
flash,1
iron,1
job,1
fit,1
first,1
fine,1
know,1
lady,1
last,1
league,1
lecture,1
fat,1
legal,1
fair,1
quick,1
exhibit,1
excellent,1
live,1
local,1
log,1
ever,1
even,1
loss,1
action,1
equipment,1
engine,1
mad,1
energy,1
interest,1
image,1
ill,1
flat,1
give,1
glass,1
gear,1
gas,1
gold,1
future,1
fun,1
grant,1
group,1
grow,1
guy,1
hair,1
hand,1
happy,1
head,1
health,1
hell,1
frame,1
help,1
formula,1
form,1
historic,1
historical,1
history,1
follow,1
fold,1
hope,1
end,1
email,1
edit,1
park,1
per,1
perfect,1
danger,1
photograph,1
piece,1
pilot,1
place,1
play,1
daily,1
plus,1
dad,1
pop,1
cycle,1
pot,1
pray,1
credit,1
previously,1
primary,1
coverage,1
problem,1
produce,1
protein,1
general,1
county,1
country,1
pump,1
pure,1
day,1
desert,1
mark,1
order,1
master,1
member,1
meter,1
early,1
mix,1
mood,1
dry,1
morning,1
mountain,1
move,1
divorce,1
must,1
name,1
nation,1
national,1
natural,1
net,1
district,1
noise,1
distant,1
note,1
display,1
ocean,1
office,1
disk,1
die,1
design,1
able,1
