text,count
police,977
new,208
car,167
taxi,153
total,131
state,127
south,120
sale,86
good,83
club,83
team,79
sport,78
go,72
man,70
service,69
one,69
design,65
motor,64
prior,64
shell,63
fire,57
look,56
emergency,54
drive,54
may,53
red,50
special,49
win,49
hi,49
range,48
pro,46
power,45
bill,44
classic,43
use,43
also,43
vehicle,42
land,41
year,37
big,37
stop,37
get,37
county,35
federal,35
world,34
ice,34
speed,33
would,33
city,33
home,33
many,32
work,32
civil,31
park,31
see,30
book,30
top,30
low,29
high,29
bus,29
show,29
performance,29
road,28
bank,28
open,28
call,28
electric,27
like,27
way,27
please,27
line,27
old,27
oil,27
boss,26
first,26
need,26
control,26
save,26
lot,26
air,26
fuel,25
free,25
group,25
edge,24
hot,24
mode,24
less,24
ad,24
food,24
ban,23
could,23
box,23
real,23
contact,22
protect,22
know,22
back,22
cup,21
long,21
town,21
mark,21
art,21
smart,20
concept,20
cut,20
street,20
shop,20
company,20
dog,20
bell,20
west,20
plus,20
want,20
yellow,20
center,20
keep,20
engine,19
safety,19
body,19
make,19
school,19
national,19
part,19
north,19
cost,19
tell,19
son,18
light,18
time,18
buy,18
traffic,18
day,18
local,18
insurance,18
energy,17
sound,17
come,17
rescue,17
wood,17
unit,17
far,17
race,17
news,17
last,17
collection,17
life,17
driver,17
end,17
sure,17
per,17
official,17
historical,17
sun,17
tire,17
water,16
model,16
live,16
run,16
moon,16
project,16
mail,16
king,16
mobile,16
great,16
pay,16
soon,16
historic,16
let,16
class,16
charge,15
golf,15
pace,15
station,15
white,15
grand,15
ride,15
via,15
serve,15
fine,14
beach,14
row,14
bar,14
case,14
think,14
truck,14
right,14
care,14
ball,14
mission,14
respect,14
central,14
god,14
standard,14
next,14
custom,14
play,14
green,14
area,14
museum,14
star,14
hotel,14
photo,14
seat,14
hour,14
security,14
bad,13
enter,13
still,13
loss,13
door,13
pot,13
support,13
map,13
champion,13
law,13
miss,13
people,13
set,13
fast,13
sell,13
original,13
army,13
gun,13
ear,12
read,12
mass,12
dealer,12
phone,12
menu,12
credit,12
duty,12
delivery,12
port,12
mile,12
drink,12
say,12
start,12
since,12
rear,12
today,12
series,12
international,12
express,12
find,12
van,12
formula,12
blue,12
general,12
view,12
royal,11
cross,11
track,11
community,11
ill,11
house,11
factory,11
size,11
post,11
office,11
country,11
guard,11
guy,11
must,11
room,11
access,11
act,11
repair,11
contain,11
clean,11
force,11
front,11
hard,11
kill,11
monitor,11
cool,11
player,11
hope,11
tax,10
beer,10
system,10
trail,10
thank,10
thin,10
ask,10
touch,10
tour,10
lock,10
net,10
turn,10
district,10
union,10
love,10
gas,10
full,10
mix,10
focus,10
black,10
ready,10
interior,10
chief,10
key,10
put,10
radio,10
east,10
sky,10
rid,10
change,10
equipment,9
age,9
host,9
walk,9
northern,9
sign,9
war,9
try,9
anyone,9
specialist,9
discovery,9
protection,9
much,9
twin,9
glass,9
tea,9
give,9
direct,9
space,9
die,9
ever,9
every,9
follow,9
happy,9
owner,9
beauty,9
bit,9
take,9
well,9
count,9
hand,9
rock,8
coast,8
rent,8
university,8
discover,8
version,8
information,8
public,8
report,8
add,8
push,8
ago,8
reward,8
construction,8
never,8
business,8
flat,8
hat,8
harm,8
hall,8
pack,8
really,8
small,8
least,8
side,8
little,8
brown,8
collect,8
experience,8
selection,8
trip,8
scan,8
private,8
route,8
near,8
gold,8
cat,8
even,7
global,7
image,7
ground,7
left,7
festival,7
lead,7
economy,7
discount,7
entertainment,7
election,7
zone,7
flow,7
tune,7
thing,7
officer,7
court,7
counter,7
pass,7
store,7
peace,7
pen,7
stock,7
pilot,7
concern,7
spring,7
spirit,7
process,7
bond,7
pump,7
select,7
seek,7
seal,7
nation,7
outside,7
mirror,7
wide,7
mayor,7
morning,7
valley,7
aid,7
meter,7
society,6
bird,6
window,6
evil,6
block,6
blow,6
wish,6
another,6
silver,6
stay,6
estate,6
shot,6
ship,6
self,6
fly,6
word,6
search,6
idea,6
sea,6
without,6
exhaust,6
transport,6
western,6
toy,6
golden,6
tool,6
till,6
type,6
extreme,6
baby,6
alive,6
bag,6
vision,6
roof,6
base,6
supply,6
wall,6
style,6
beat,6
agency,6
file,6
handle,6
sand,6
entry,6
cover,6
lay,6
plastic,6
danger,6
mad,6
machine,6
permit,6
connect,6
due,6
passenger,6
load,6
number,6
muscle,6
dad,6
none,6
nice,6
crime,6
competition,6
dare,6
production,6
march,6
choice,6
pure,6
chocolate,6
church,6
chapter,6
might,5
meet,5
wing,5
medical,5
urban,5
move,5
venture,5
video,5
luck,5
main,5
milk,5
garden,5
foundation,5
future,5
wind,5
furniture,5
fully,5
mind,5
wait,5
tube,5
welcome,5
foot,5
wheel,5
form,5
motion,5
name,5
rich,5
true,5
quality,5
poor,5
press,5
produce,5
source,5
sorry,5
product,5
rapid,5
lose,5
rat,5
joy,5
master,5
join,5
research,5
safe,5
help,5
hell,5
hear,5
plan,5
stability,5
place,5
pink,5
steel,5
step,5
past,5
lip,5
page,5
target,5
list,5
sad,5
note,5
tone,5
maximum,5
able,5
display,5
always,5
cry,5
century,5
cream,5
challenge,5
appear,5
around,5
council,5
chance,5
available,5
content,5
average,5
chip,5
climate,5
away,5
concert,5
coal,5
coffee,5
bear,5
comfort,5
capital,5
bet,5
data,5
date,5
disk,5
bring,5
division,5
accord,5
ahead,5
dig,5
account,5
budget,5
executive,5
exchange,5
scene,4
quick,4
shoot,4
quarter,4
initial,4
child,4
close,4
hello,4
professional,4
hill,4
hire,4
recall,4
record,4
hook,4
rest,4
restaurant,4
revolution,4
everyone,4
ideal,4
build,4
entrance,4
command,4
camp,4
screen,4
cell,4
era,4
river,4
platform,4
pride,4
edition,4
crop,4
network,4
easy,4
eastern,4
music,4
month,4
mom,4
deal,4
debt,4
memory,4
member,4
drop,4
department,4
mean,4
market,4
direction,4
lucky,4
night,4
odd,4
price,4
cow,4
pour,4
position,4
pop,4
poll,4
policy,4
point,4
bright,4
concrete,4
photograph,4
passion,4
contract,4
kind,4
order,4
orange,4
lack,4
lake,4
online,4
short,4
color,4
cash,4
fun,4
soul,4
boost,4
export,4
visitor,4
visit,4
village,4
eye,4
technology,4
boat,4
board,4
blood,4
field,4
staff,4
stand,4
guest,4
assist,4
steady,4
straight,4
famous,4
tender,4
success,4
swing,4
band,4
talk,4
balance,4
gene,4
gap,4
gay,4
bother,4
allow,4
fashion,4
web,4
finance,4
brand,4
wild,4
boy,4
weather,4
flood,4
sing,4
slow,4
smoke,4
firm,4
wash,4
head,4
sister,4
soft,4
text,3
operation,3
test,3
artist,3
massive,3
management,3
convention,3
copy,3
digital,3
travel,3
paint,3
major,3
telephone,3
worth,3
dirty,3
panel,3
yes,3
continue,3
yet,3
additional,3
warn,3
crack,3
meat,3
dear,3
alarm,3
mistake,3
money,3
mine,3
mood,3
demand,3
watch,3
mount,3
customer,3
veteran,3
mystery,3
natural,3
value,3
amount,3
unless,3
unite,3
crew,3
unique,3
annual,3
dead,3
trust,3
offer,3
crazy,3
sick,3
pick,3
award,3
remember,3
chase,3
boom,3
channel,3
song,3
solution,3
certain,3
snow,3
celebrate,3
cast,3
lover,3
carry,3
sake,3
card,3
capacity,3
ski,3
cancel,3
second,3
site,3
server,3
single,3
session,3
shall,3
signal,3
sight,3
share,3
shock,3
sigh,3
shore,3
regional,3
recovery,3
bone,3
cold,3
computer,3
complete,3
compare,3
sweet,3
bridge,3
common,3
commission,3
present,3
prevent,3
print,3
status,3
fix,3
college,3
stable,3
reason,3
property,3
code,3
square,3
proud,3
pub,3
bike,3
clock,3
sponsor,3
radical,3
clear,3
claim,3
bomb,3
southern,3
possess,3
fit,3
generation,3
family,3
health,3
independent,3
inch,3
heart,3
hole,3
leather,3
found,3
farm,3
dream,3
fill,3
drug,3
fresh,3
escape,3
lift,3
function,3
import,3
leg,3
evolution,3
feel,3
enterprise,3
hunt,3
limit,3
fan,3
hit,3
hate,3
justice,3
empire,3
kid,3
extra,3
flag,3
flash,3
gray,3
grass,3
grant,3
gear,3
government,3
element,3
finish,3
egg,3
hold,3
eat,3
hair,3
event,3
financial,3
horse,3
judge,3
fund,3
exhibit,3
lean,3
goal,3
seed,2
cable,2
sector,2
section,2
send,2
distance,2
burn,2
bread,2
someone,2
expert,2
social,2
smile,2
branch,2
expect,2
sit,2
brush,2
breed,2
shut,2
hide,2
shirt,2
shine,2
sheet,2
heavy,2
roll,2
secret,2
program,2
rather,2
industrial,2
rare,2
clothing,2
cloud,2
pull,2
install,2
proportion,2
proper,2
enough,2
holiday,2
problem,2
interest,2
prize,2
enjoy,2
comment,2
commercial,2
investment,2
preparation,2
predict,2
raw,2
choose,2
chicken,2
release,2
honor,2
however,2
celebration,2
somewhere,2
risk,2
ring,2
chairman,2
environment,2
championship,2
rice,2
imagine,2
response,2
representative,2
check,2
replace,2
cheese,2
chemical,2
important,2
rely,2
something,2
benefit,2
border,2
anger,2
victory,2
film,2
ally,2
alter,2
alternative,2
variety,2
forward,2
user,2
unlike,2
answer,2
totally,2
anxious,2
anything,2
anywhere,2
troop,2
trick,2
transportation,2
fee,2
tower,2
tourist,2
album,2
filter,2
volume,2
volunteer,2
youth,2
accept,2
floor,2
accurate,2
within,2
action,2
wire,2
wife,2
address,2
wet,2
administration,2
admire,2
weight,2
wed,2
waste,2
foreign,2
aim,2
wage,2
vote,2
feature,2
arrival,2
grow,2
fall,2
beautiful,2
stranger,2
strange,2
story,2
storage,2
bed,2
stone,2
behind,2
believe,2
belt,2
article,2
statement,2
bend,2
powerful,2
fail,2
stain,2
stage,2
fact,2
spot,2
grain,2
strike,2
strip,2
stroke,2
subject,2
tip,2
assure,2
ticket,2
attention,2
tend,2
father,2
game,2
technical,2
gate,2
taste,2
switch,2
swim,2
gift,2
suspect,2
survive,2
bath,2
summer,2
summary,2
girl,2
practice,2
license,2
notice,2
late,2
earth,2
mental,2
link,2
ease,2
option,2
meal,2
mortgage,2
designer,2
pig,2
corporation,2
dangerous,2
concentration,2
mate,2
drag,2
develop,2
mountain,2
dance,2
daily,2
course,2
cycle,2
plane,2
planet,2
compute,2
person,2
consideration,2
mention,2
convince,2
death,2
early,2
dry,2
particular,2
lie,2
minor,2
party,2
modern,2
electronic,2
kiss,2
cook,2
perform,2
cope,2
consume,2
delight,2
peak,2
metal,2
mess,2
level,2
perfect,2
core,2
perfectly,2
education,2
partner,2
popular,2
nature,2
maker,2
portion,2
plenty,2
item,2
edit,2
crowd,2
learn,2
object,2
nuclear,2
pool,2
journey,2
job,2
latter,2
nothing,2
doctor,2
nose,2
manufacturer,2
current,2
difference,2
curtain,2
criminal,2
luxury,2
creative,2
library,1
term,1
tension,1
fear,1
moment,1
temperature,1
belong,1
association,1
terrorist,1
television,1
leader,1
assistance,1
daughter,1
fat,1
technique,1
negative,1
monthly,1
territory,1
fair,1
earn,1
stake,1
thus,1
though,1
attractive,1
aunt,1
newspaper,1
thick,1
crisis,1
theory,1
critical,1
theater,1
beyond,1
gaze,1
author,1
abortion,1
funny,1
league,1
tie,1
mutual,1
letter,1
steal,1
damn,1
surface,1
native,1
culture,1
basic,1
supporter,1
basically,1
lend,1
battle,1
mouse,1
student,1
surprise,1
structure,1
strongly,1
strong,1
strategy,1
legal,1
string,1
stream,1
leave,1
stretch,1
title,1
motivation,1
crucial,1
stomach,1
neck,1
stick,1
awareness,1
begin,1
farmer,1
tape,1
bedroom,1
tank,1
tall,1
tale,1
storm,1
genuine,1
barrier,1
nearby,1
mostly,1
mother,1
dark,1
sustain,1
suspend,1
become,1
surgery,1
appearance,1
functional,1
finally,1
advance,1
advantage,1
weird,1
weekly,1
weekend,1
different,1
fool,1
wear,1
weapon,1
weakness,1
adventure,1
wave,1
advice,1
diet,1
log,1
football,1
final,1
affair,1
development,1
dollar,1
aircraft,1
forest,1
marry,1
destroy,1
voice,1
visual,1
forever,1
match,1
location,1
logic,1
together,1
accuse,1
disturb,1
young,1
yield,1
lunch,1
absolutely,1
dish,1
yard,1
wrong,1
accident,1
fish,1
flight,1
discuss,1
magazine,1
wonder,1
addition,1
across,1
magic,1
diversity,1
divorce,1
winter,1
winner,1
active,1
wine,1
actor,1
actual,1
adapt,1
firstly,1
maintenance,1
visible,1
violence,1
formal,1
define,1
truly,1
apartment,1
apologize,1
deliver,1
