text,count
army,701
new,300
one,232
police,211
stop,181
go,168
use,163
day,157
state,153
team,147
good,144
man,139
get,136
may,133
love,131
run,128
work,117
club,111
free,109
big,107
world,107
university,105
time,105
hi,95
like,94
win,93
life,93
would,88
photo,87
staff,87
air,85
look,85
say,83
money,82
home,79
change,78
camp,76
end,76
save,76
star,76
city,75
live,75
social,75
service,74
justice,71
way,71
digital,68
bill,68
know,68
make,67
see,67
people,65
real,65
arm,64
right,64
many,64
war,64
open,64
die,64
need,63
news,63
union,63
national,62
part,61
also,61
want,61
net,61
college,60
rock,60
school,58
top,58
crew,57
land,56
support,56
back,56
red,56
care,55
lot,55
happy,55
keep,54
green,54
vote,54
cup,54
place,53
let,53
party,53
law,53
per,53
sun,52
international,52
son,52
coal,52
first,52
play,52
mark,52
last,52
book,51
take,50
action,50
bar,49
king,49
park,49
box,48
long,48
hello,48
car,48
pay,48
low,47
sport,47
fire,47
local,47
force,47
pro,47
volunteer,46
tour,46
festival,45
clean,45
since,45
music,45
fly,44
old,44
north,43
little,43
west,43
ice,43
food,42
special,42
public,42
health,41
help,41
award,41
president,41
ad,41
power,41
high,41
every,40
human,40
show,40
could,40
web,39
beach,39
original,39
try,39
gap,39
oil,39
never,39
peace,38
buy,38
black,38
control,38
call,38
far,38
stand,38
think,38
walk,38
gas,38
water,38
via,37
ask,37
road,37
center,37
class,37
thank,36
bus,36
miss,36
community,36
read,36
line,36
bank,36
art,36
brown,36
put,36
department,35
blue,35
band,35
beer,35
security,35
boy,34
cost,34
welcome,34
yes,34
fun,34
tax,34
house,33
east,33
less,33
game,33
radio,33
guard,33
act,33
march,32
loss,32
creative,32
fight,32
great,32
post,32
society,32
tell,32
sure,32
dream,32
speaker,32
cut,32
must,32
town,31
race,31
association,31
code,31
space,31
press,31
set,31
bad,31
start,31
future,30
science,30
strike,30
night,30
sand,30
wood,30
freedom,30
give,30
list,30
ban,30
hope,30
head,30
month,29
year,29
mail,29
energy,29
please,29
age,29
bell,29
family,28
classic,28
without,28
protect,28
find,28
come,28
even,28
visitor,28
south,28
technology,28
together,28
group,28
bit,28
district,28
hard,27
point,27
climate,27
access,27
key,27
van,27
still,27
port,27
name,27
hot,26
well,26
drink,26
matter,26
dead,26
foundation,26
side,26
fair,26
library,26
fresh,26
project,25
