text,count
hope,5
tree,5
first,4
one,3
school,2
share,2
level,2
national,2
north,2
ice,2
holiday,2
peace,2
get,2
many,2
fan,2
love,2
try,2
way,2
street,1
welcome,1
top,1
true,1
party,1
old,1
normal,1
together,1
natural,1
wife,1
wonder,1
money,1
may,1
marry,1
pay,1
please,1
state,1
series,1
south,1
skirt,1
shine,1
sure,1
set,1
surprise,1
talk,1
thin,1
say,1
tax,1
ride,1
rid,1
respond,1
remind,1
ago,1
like,1
mail,1
body,1
day,1
crazy,1
could,1
cool,1
contrast,1
chip,1
celebrate,1
brown,1
bless,1
easy,1
big,1
beer,1
bad,1
average,1
autumn,1
around,1
army,1
also,1
dear,1
express,1
little,1
hot,1
list,1
allow,1
left,1
laughter,1
kind,1
keen,1
journey,1
hotel,1
high,1
far,1
harbor,1
go,1
fuel,1
fresh,1
flower,1
flight,1
file,1
field,1
world,1
