text,count
company,6
fresh,4
target,4
sale,4
pop,3
last,3
radio,3
station,3
item,3
center,3
first,2
state,2
society,2
go,2
gold,2
grand,2
farm,2
shop,2
also,2
historical,2
horse,2
hot,2
huge,2
red,2
king,2
price,2
post,2
may,2
mere,2
energy,2
give,2
town,2
welcome,2
city,2
bank,2
cut,2
team,1
wonder,1
practical,1
production,1
woman,1
window,1
pull,1
would,1
wild,1
white,1
rest,1
port,1
plus,1
rid,1
please,1
plant,1
people,1
pay,1
party,1
part,1
park,1
yard,1
yellow,1
original,1
open,1
one,1
restaurant,1
royal,1
weather,1
thank,1
take,1
strike,1
tip,1
still,1
top,1
tourist,1
spread,1
sport,1
south,1
trade,1
size,1
night,1
trail,1
trip,1
since,1
union,1
use,1
sex,1
service,1
send,1
school,1
save,1
village,1
walk,1
way,1
oil,1
luck,1
new,1
drive,1
cream,1
credit,1
cross,1
dealer,1
dear,1
doctor,1
earn,1
game,1
every,1
family,1
fill,1
fire,1
forest,1
formation,1
country,1
cost,1
consultant,1
concert,1
cold,1
cash,1
care,1
cake,1
build,1
black,1
big,1
beer,1
beauty,1
band,1
ball,1
bad,1
award,1
fully,1
general,1
name,1
low,1
like,1
local,1
long,1
look,1
loss,1
love,1
anywhere,1
get,1
lucky,1
mail,1
man,1
market,1
mix,1
must,1
less,1
law,1
land,1
knife,1
insurance,1
independent,1
ill,1
ice,1
hotel,1
hire,1
high,1
help,1
health,1
happiness,1
hall,1
green,1
good,1
youth,1
