text,count
city,4
person,4
school,3
happy,3
really,2
new,2
never,2
many,2
white,2
pen,1
may,1
quite,1
primary,1
please,1
memory,1
people,1
musical,1
music,1
pay,1
patient,1
pack,1
registration,1
one,1
moon,1
overcome,1
advertise,1
relation,1
seat,1
yellow,1
world,1
whilst,1
wet,1
walk,1
truth,1
trick,1
throughout,1
think,1
tape,1
summary,1
stuff,1
still,1
stay,1
stand,1
sit,1
since,1
sigh,1
separate,1
mark,1
make,1
man,1
department,1
engine,1
edition,1
eat,1
earth,1
draw,1
dog,1
distinct,1
different,1
desk,1
day,1
appearance,1
create,1
county,1
construction,1
community,1
citizen,1
chair,1
bank,1
back,1
area,1
extract,1
fire,1
fish,1
found,1
magic,1
mad,1
love,1
look,1
long,1
list,1
land,1
know,1
include,1
house,1
hell,1
hear,1
grow,1
group,1
government,1
god,1
give,1
gentle,1
free,1
yet,1
