text,count
chocolate,16
happy,15
net,8
go,8
day,7
new,6
cake,6
mom,4
cream,4
rock,4
state,4
bar,4
original,3
life,3
slice,3
wood,3
dark,3
free,3
natural,3
orange,3
hot,3
red,3
eat,3
love,3
use,3
mix,3
whole,3
photo,3
man,3
put,2
also,2
edition,2
special,2
fat,2
meat,2
may,2
show,2
see,2
get,2
sea,2
like,2
girl,2
good,2
one,2
hard,2
mother,2
point,2
really,2
real,2
hello,2
news,2
ear,2
cup,2
wild,2
black,2
white,2
well,2
bread,2
buy,2
touch,2
total,2
top,2
cold,2
comment,2
country,2
try,2
sugar,2
seed,1
paint,1
printer,1
potato,1
version,1
slightly,1
per,1
want,1
passion,1
warm,1
pale,1
slip,1
water,1
pain,1
unit,1
way,1
outside,1
smooth,1
soft,1
space,1
win,1
wing,1
oil,1
within,1
world,1
universal,1
pro,1
send,1
rich,1
tail,1
taste,1
say,1
set,1
text,1
thank,1
thin,1
tire,1
surprise,1
sure,1
road,1
rice,1
protein,1
sit,1
repeat,1
offer,1
suggest,1
travel,1
style,1
ready,1
read,1
quick,1
tube,1
pure,1
sky,1
ad,1
naturally,1
every,1
club,1
code,1
coffee,1
consumer,1
contain,1
control,1
convention,1
court,1
creative,1
cut,1
design,1
different,1
discover,1
district,1
double,1
energy,1
engage,1
clean,1
city,1
chicken,1
body,1
ball,1
ban,1
base,1
beer,1
bell,1
big,1
bill,1
bond,1
cheese,1
book,1
box,1
breakfast,1
bring,1
car,1
central,1
chat,1
enjoy,1
extra,1
must,1
fact,1
lady,1
late,1
lean,1
leg,1
less,1
line,1
list,1
live,1
log,1
look,1
make,1
mate,1
might,1
milk,1
mobile,1
moon,1
mouse,1
kiss,1
keep,1
inflation,1
fruit,1
factory,1
fall,1
far,1
fight,1
find,1
fix,1
food,1
full,1
image,1
fun,1
happiness,1
heart,1
heavy,1
hell,1
holiday,1
hunger,1
would,1
