text,count
service,50
emergency,47
medical,17
response,14
fire,8
support,8
south,7
police,7
west,7
balance,6
unit,6
western,6
trust,5
rescue,5
keep,5
red,4
clear,4
cross,4
center,4
north,4
vehicle,4
city,3
care,3
transport,3
department,3
mobile,3
incident,3
northern,3
hospital,2
location,2
region,2
forward,2
screen,2
ice,2
life,2
disaster,2
popular,2
tell,2
command,2
civil,2
back,2
wind,2
reality,1
pride,1
post,1
regional,1
per,1
ad,1
special,1
relief,1
sale,1
save,1
serve,1
operation,1
station,1
still,1
strongly,1
supply,1
team,1
together,1
university,1
wheel,1
win,1
patient,1
major,1
open,1
camera,1
ear,1
domestic,1
court,1
control,1
company,1
commercial,1
car,1
call,1
electric,1
brother,1
bend,1
basic,1
bad,1
army,1
announce,1
also,1
east,1
existence,1
note,1
legal,1
news,1
murder,1
mile,1
meat,1
may,1
aid,1
maintenance,1
law,1
federal,1
industrial,1
host,1
gay,1
free,1
force,1
first,1
field,1
yes,1
