text,count
one,13
change,12
new,12
look,10
time,9
may,8
top,8
life,8
live,8
right,8
love,7
together,7
would,7
use,7
like,7
day,7
stop,7
lot,6
say,6
color,6
loss,6
call,6
man,6
also,6
could,6
play,5
see,5
good,5
people,5
red,5
bell,5
help,5
team,5
big,5
justice,5
vote,5
go,5
eye,5
world,5
state,5
strength,5
another,5
war,4
soon,4
free,4
come,4
test,4
young,4
photo,4
mother,4
almost,4
hi,4
art,4
ask,4
protect,4
need,4
last,4
strong,3
sun,3
per,3
mix,3
run,3
mark,3
coffee,3
club,3
city,3
church,3
never,3
news,3
name,3
criminal,3
make,3
far,3
future,3
hell,3
input,3
first,3
pro,3
feel,3
fair,3
still,3
face,3
left,3
social,3
son,3
long,3
happy,3
green,3
show,3
always,3
ad,3
woman,3
work,3
alone,3
buy,3
truck,3
aid,3
want,3
ban,3
believe,3
build,3
yes,3
blue,3
hello,2
really,2
hot,2
glad,2
rice,2
water,2
history,2
government,2
baby,2
grow,2
guy,2
well,2
hard,2
head,2
girl,2
heart,2
health,2
trap,2
sand,2
fear,2
end,2
sex,2
era,2
even,2
self,2
book,2
fall,2
bless,2
section,2
fun,2
fill,2
bin,2
school,2
foreign,2
forward,2
bid,2
hunger,2
friend,2
hour,2
pure,2
ice,2
music,2
person,2
message,2
ally,2
mission,2
age,2
morning,2
path,2
part,2
adult,2
major,2
pace,2
net,2
nice,2
night,2
north,2
nothing,2
old,2
odd,2
pink,2
place,2
imagine,2
author,2
race,2
away,2
voice,2
west,2
keep,2
autumn,2
king,2
know,2
law,2
anything,2
lean,2
wide,2
let,2
lie,2
light,2
pool,2
point,2
application,2
shine,2
bet,2
song,2
common,2
step,2
today,2
success,2
designer,2
child,2
university,2
thing,2
card,2
car,2
star,2
college,2
dear,2
course,2
tea,2
unit,2
class,2
dead,2
break,2
die,2
though,2
table,2
center,2
stem,2
track,2
sure,2
surely,2
stare,2
town,2
condition,2
construction,2
century,2
communication,2
bright,2
tax,2
tear,1
wife,1
winner,1
wing,1
pop,1
union,1
window,1
tell,1
police,1
win,1
snow,1
power,1
port,1
principal,1
protection,1
tall,1
taste,1
progress,1
priority,1
printer,1
whole,1
portrait,1
pretty,1
present,1
taxi,1
prepare,1
tune,1
pour,1
poet,1
territory,1
tender,1
pain,1
worker,1
party,1
partner,1
participate,1
trip,1
treatment,1
paper,1
tongue,1
pale,1
tonight,1
try,1
tool,1
writer,1
wrong,1
year,1
treat,1
total,1
opera,1
touch,1
tower,1
peace,1
pension,1
tie,1
ticket,1
plus,1
please,1
wonder,1
plant,1
planet,1
term,1
talk,1
wood,1
word,1
trust,1
picture,1
piano,1
think,1
physical,1
phone,1
perhaps,1
throat,1
perform,1
perfect,1
pub,1
rain,1
tale,1
speech,1
visible,1
seem,1
sorry,1
walk,1
soul,1
south,1
seed,1
species,1
wall,1
season,1
save,1
speed,1
screen,1
scientific,1
scene,1
scare,1
spirit,1
spot,1
square,1
warm,1
sell,1
senior,1
series,1
serious,1
slowly,1
slow,1
slave,1
sir,1
sing,1
since,1
sign,1
often,1
shot,1
short,1
ship,1
software,1
shade,1
sexual,1
someone,1
vision,1
several,1
set,1
service,1
staff,1
stand,1
public,1
ready,1
version,1
vary,1
reason,1
van,1
stretch,1
string,1
universe,1
support,1
real,1
suppose,1
transfer,1
system,1
read,1
raise,1
smile,1
rail,1
radio,1
quite,1
take,1
publisher,1
welcome,1
recommend,1
week,1
stick,1
sale,1
ruin,1
round,1
room,1
roof,1
rock,1
start,1
vice,1
rise,1
warn,1
watch,1
status,1
rest,1
response,1
respect,1
remove,1
way,1
relationship,1
reform,1
oil,1
able,1
office,1
collection,1
continue,1
content,1
contain,1
conservative,1
concentration,1
computer,1
composition,1
compose,1
complete,1
company,1
communicate,1
comment,1
command,1
cold,1
chamber,1
coast,1
cloud,1
clothes,1
close,1
clock,1
climate,1
clean,1
civil,1
citizen,1
chocolate,1
chip,1
charity,1
chapter,1
contribute,1
convert,1
cool,1
copy,1
difference,1
desk,1
design,1
democracy,1
defend,1
deep,1
death,1
deal,1
dark,1
danger,1
dance,1
damn,1
cut,1
customer,1
cup,1
culture,1
cry,1
crowd,1
crew,1
creative,1
crazy,1
craft,1
court,1
country,1
count,1
council,1
core,1
chance,1
chair,1
novel,1
arrival,1
beyond,1
begin,1
beautiful,1
beach,1
base,1
bar,1
bank,1
back,1
aware,1
attack,1
association,1
assess,1
ashamed,1
around,1
cell,1
army,1
architecture,1
anyone,1
annual,1
analyze,1
although,1
afternoon,1
adventure,1
activity,1
action,1
act,1
across,1
accept,1
birth,1
bit,1
black,1
blood,1
celebrate,1
cause,1
catalog,1
cast,1
cash,1
case,1
carry,1
careful,1
career,1
care,1
capacity,1
cancer,1
cancel,1
camera,1
calm,1
busy,1
burn,1
bunch,1
brown,1
brother,1
bring,1
brilliant,1
breathe,1
boy,1
box,1
bother,1
bloody,1
dig,1
digital,1
