text,count
park,68
may,61
one,49
please,46
national,41
new,38
area,38
line,36
day,34
garden,33
also,33
trail,30
city,30
state,29
use,29
world,28
keep,26
service,25
many,25
go,25
north,24
die,24
respect,23
first,23
memory,23
home,23
free,23
way,23
water,22
family,22
man,22
river,22
good,22
land,22
center,22
place,22
welcome,21
panel,21
house,21
county,21
bill,20
life,20
march,20
open,20
work,20
road,19
war,19
look,19
son,19
love,19
university,18
photo,18
people,18
south,17
top,17
part,17
department,16
would,16
low,16
community,16
farm,16
club,16
big,16
sun,16
time,15
see,15
public,15
natural,15
run,15
fire,14
lot,14
food,14
like,14
let,14
street,14
van,14
fish,13
blue,13
green,13
beach,13
tree,13
wife,13
little,13
net,13
father,13
dog,13
site,13
collection,13
come,13
mountain,13
red,12
spring,12
get,12
wed,12
plant,12
west,12
central,12
rock,12
stop,12
trust,12
care,12
historic,12
air,12
church,11
power,11
book,11
hi,11
hall,11
tour,11
mother,11
high,11
much,11
last,11
local,11
bar,11
original,11
year,11
change,11
danger,11
take,11
long,11
sign,11
bear,11
start,11
white,11
hill,11
old,10
box,10
end,10
well,10
age,10
buy,10
information,10
nature,10
call,10
lake,10
happy,10
black,10
less,10
country,10
school,10
law,10
dead,10
make,10
major,10
far,10
royal,10
station,10
fresh,10
field,10
stay,9
army,9
team,9
ball,9
golf,9
path,9
light,9
early,9
council,9
group,9
find,9
full,9
association,9
know,9
mark,9
rest,9
game,9
king,9
enter,9
spot,9
private,9
sale,9
post,9
museum,9
name,9
say,9
help,9
company,8
century,8
news,8
mile,8
control,8
contact,8
close,8
hard,8
need,8
history,8
fly,8
space,8
general,8
small,8
stone,8
gate,8
art,8
sport,8
species,8
safety,8
brother,8
bet,8
soft,8
village,8
death,8
show,8
since,8
great,8
store,8
win,8
peace,8
every,8
thank,8
education,8
gold,8
wind,8
photograph,8
cable,8
pay,8
camp,8
festival,7
main,7
back,7
town,7
society,7
soldier,7
soil,7
walk,7
sure,7
sound,7
today,7
still,7
international,7
wall,7
