text,count
band,14
pipe,6
truth,6
new,6
big,5
one,5
park,4
music,4
speed,3
may,3
play,3
back,3
damn,3
county,3
little,3
green,3
get,3
live,3
every,2
peace,2
ride,2
gray,2
ban,2
time,2
might,2
true,2
white,2
northern,2
bill,2
bar,2
art,2
part,1
road,1
right,1
net,1
rice,1
revolution,1
real,1
quality,1
radical,1
race,1
people,1
pro,1
pour,1
post,1
point,1
old,1
ago,1
shop,1
rock,1
royal,1
yet,1
worker,1
wing,1
win,1
wild,1
trick,1
tour,1
theater,1
term,1
technique,1
take,1
still,1
steady,1
stage,1
sport,1
spirit,1
spell,1
south,1
sound,1
slow,1
sleep,1
since,1
silence,1
ship,1
shine,1
shake,1
severe,1
send,1
seed,1
musical,1
lover,1
mountain,1
company,1
fact,1
evening,1
electric,1
drug,1
dream,1
dog,1
district,1
distance,1
desert,1
deal,1
count,1
contain,1
contact,1
common,1
fee,1
command,1
come,1
college,1
club,1
clause,1
center,1
car,1
boy,1
box,1
black,1
beer,1
army,1
along,1
fashion,1
feed,1
metal,1
imagine,1
mark,1
map,1
machine,1
low,1
aircraft,1
loss,1
look,1
lock,1
know,1
kitchen,1
king,1
join,1
intention,1
idea,1
fire,1
ice,1
house,1
hotel,1
home,1
holiday,1
hit,1
hi,1
healthy,1
fresh,1
free,1
football,1
food,1
folk,1
young,1
