text,count
love,6
net,5
go,4
fruit,3
sure,3
shop,3
dark,3
chocolate,3
sweet,3
pop,3
way,3
size,3
man,2
low,2
sit,2
read,2
may,2
home,2
per,2
roll,2
original,2
get,2
one,2
cream,2
blue,2
side,1
sun,1
war,1
use,1
play,1
unit,1
twin,1
pro,1
put,1
true,1
quality,1
traditional,1
tell,1
real,1
soft,1
red,1
retail,1
rice,1
rich,1
sugar,1
rock,1
start,1
star,1
sale,1
sell,1
organic,1
ship,1
actual,1
mine,1
old,1
card,1
egg,1
digital,1
dig,1
consume,1
concept,1
color,1
change,1
call,1
oil,1
book,1
bar,1
ask,1
art,1
amount,1
also,1
ago,1
end,1
enjoy,1
fat,1
free,1
offer,1
much,1
ad,1
milk,1
mass,1
many,1
live,1
lake,1
know,1
information,1
influence,1
high,1
glass,1
gentle,1
fun,1
win,1
