text,count
music,8
gain,5
low,5
high,5
sound,4
one,3
pipe,3
data,3
band,3
stage,3
new,2
imagine,2
piano,2
send,2
information,2
return,2
post,2
add,2
go,2
till,2
volume,2
central,2
although,2
user,2
lot,2
monitor,1
might,1
popular,1
milk,1
platform,1
northern,1
old,1
national,1
per,1
original,1
neck,1
order,1
open,1
power,1
museum,1
roll,1
private,1
string,1
well,1
way,1
van,1
use,1
university,1
universe,1
try,1
tone,1
today,1
tax,1
student,1
state,1
radio,1
speed,1
south,1
sort,1
someone,1
society,1
sign,1
show,1
set,1
series,1
major,1
raw,1
may,1
lose,1
main,1
machine,1
environment,1
engineer,1
ear,1
due,1
domestic,1
display,1
custom,1
control,1
concert,1
competition,1
clean,1
classical,1
classic,1
class,1
case,1
buy,1
brilliant,1
book,1
bill,1
bid,1
attack,1
around,1
aid,1
ago,1
age,1
ever,1
fellow,1
festival,1
job,1
loud,1
address,1
look,1
lock,1
live,1
line,1
limit,1
light,1
lesson,1
less,1
lead,1
international,1
field,1
inside,1
infection,1
image,1
hot,1
good,1
gold,1
girl,1
general,1
full,1
found,1
folk,1
would,1
