text,count
new,48
news,38
help,37
view,30
one,28
edit,26
live,26
home,26
use,26
search,25
computer,25
page,24
file,24
system,23
start,23
video,23
data,23
press,23
select,21
web,21
channel,21
window,21
process,20
may,20
world,20
today,20
sun,20
look,20
mode,19
make,17
set,17
win,17
information,17
stop,16
game,16
disk,16
time,16
software,16
work,16
follow,15
would,15
know,15
control,14
test,14
code,14
check,14
free,14
welcome,14
top,14
call,14
please,13
support,13
green,13
open,13
sky,13
music,13
play,13
business,12
show,12
history,12
hi,12
monitor,12
status,12
back,12
day,12
social,12
program,12
user,12
account,12
name,11
guide,11
need,11
problem,11
station,11
left,11
add,11
image,11
ill,11
last,11
save,11
smart,11
bad,11
available,10
list,10
format,10
radio,10
man,10
think,10
find,10
error,10
report,9
remove,9
run,9
see,9
record,9
receive,9
none,9
soon,9
contact,9
create,9
center,9
tube,9
online,9
long,9
next,9
network,9
float,9
first,9
get,9
good,9
enter,9
mail,9
book,9
model,8
continue,8
could,8
season,8
pro,8
screen,8
go,8
hard,8
drive,8
ring,8
application,8
share,8
ago,8
management,8
map,8
service,8
player,8
special,8
source,8
content,7
creative,7
tool,7
design,7
rest,7
lot,7
must,7
total,7
real,7
school,7
many,7
boot,7
score,7
cancel,7
net,7
board,7
size,7
way,7
part,7
product,7
project,7
server,7
draw,6
loss,6
like,6
previous,6
address,6
comment,6
copy,6
print,6
community,6
display,6
message,6
watch,6
module,6
main,6
read,6
state,6
mobile,6
public,6
memory,6
recent,6
layer,6
also,6
access,6
sign,6
talk,6
full,6
send,6
future,6
group,6
space,6
high,6
important,6
say,6
studio,6
store,6
example,6
sound,6
room,6
post,6
join,6
number,5
people,5
speed,5
note,5
want,5
ocean,5
via,5
order,5
national,5
date,5
body,5
device,5
version,5
shop,5
much,5
even,5
foot,5
found,5
tell,5
hand,5
family,5
act,5
word,5
host,5
input,5
exchange,5
everyone,5
item,5
story,5
move,5
language,5
law,5
thank,5
library,5
energy,5
end,5
email,5
location,5
current,5
low,5
bill,5
wed,5
personal,5
technology,5
compare,5
come,5
touch,5
scope,5
update,5
right,5
button,5
positive,5
food,5
ask,5
popular,5
architecture,5
cost,5
sell,5
build,5
technical,5
red,5
unit,5
kill,4
recovery,4
international,4
buy,4
every,4
white,4
key,4
big,4
club,4
environment,4
let,4
regional,4
little,4
interest,4
color,4
photo,4
log,4
picture,4
install,4
sure,4
football,4
form,4
session,4
sit,4
take,4
sequence,4
function,4
general,4
yesterday,4
global,4
basic,4
text,4
reason,4
security,4
health,4
hello,4
trust,4
hire,4
without,4
hope,4
type,4
hour,4
house,4
style,4
become,4
line,4
sport,4
pack,4
normal,4
sort,4
produce,4
box,4
university,4
contract,4
direct,4
old,4
bridge,4
private,4
another,4
county,4
border,4
air,4
president,4
voice,4
country,4
policy,4
count,4
square,4
quick,4
step,4
weather,4
paper,4
title,4
provide,4
put,4
summary,3
oil,3
hear,3
official,3
value,3
forecast,3
plan,3
secret,3
tourism,3
trace,3
slow,3
task,3
tap,3
performance,3
survival,3
outline,3
young,3
plus,3
generation,3
selection,3
front,3
operation,3
true,3
port,3
friendly,3
upper,3
vision,3
guy,3
pass,3
poor,3
really,3
wing,3
purpose,3
replace,3
money,3
stock,3
level,3
propose,3
release,3
minute,3
menu,3
professional,3
registration,3
star,3
load,3
manager,3
love,3
someone,3
something,3
reply,3
request,3
sharp,3
root,3
hot,3
newly,3
ice,3
well,3
south,3
sand,3
safety,3
invite,3
production,3
review,3
jump,3
restore,3
month,3
wide,3
lady,3
resource,3
improve,3
able,3
clock,3
conversation,3
arrange,3
clear,3
additional,3
change,3
document,3
compute,3
concept,3
challenge,3
die,3
favorite,3
connection,3
bell,3
bin,3
base,3
fashion,3
bit,3
case,3
area,3
card,3
blue,3
appointment,3
car,3
effect,3
anyone,3
brown,3
bus,3
complete,3
confirm,3
company,3
final,3
flow,3
cloud,3
ear,3
command,3
commercial,3
answer,3
choose,3
bar,3
miss,2
dead,2
speaker,2
edition,2
bottom,2
organize,2
spend,2
opinion,2
opera,2
