text,count
original,7
quality,6
since,4
photo,4
trade,3
iron,3
hope,3
milk,3
day,3
genuine,3
mark,3
take,2
hall,2
like,2
send,2
let,2
heart,2
still,2
heavy,2
time,2
net,2
real,2
clothing,2
low,2
man,2
book,2
big,2
may,2
band,2
one,2
nothing,2
work,2
world,2
raw,1
rest,1
revenue,1
pro,1
period,1
press,1
power,1
portion,1
pocket,1
romantic,1
per,1
party,1
part,1
pair,1
pace,1
open,1
next,1
right,1
access,1
round,1
run,1
thing,1
tight,1
together,1
top,1
unique,1
use,1
via,1
video,1
view,1
warm,1
wear,1
weight,1
wet,1
winner,1
wise,1
team,1
support,1
strong,1
soon,1
sale,1
save,1
must,1
shoulder,1
sign,1
silent,1
sorry,1
strip,1
source,1
space,1
special,1
star,1
state,1
straight,1
shock,1
many,1
much,1
dig,1
convention,1
course,1
create,1
deep,1
deeply,1
demand,1
dinner,1
field,1
director,1
dry,1
ear,1
even,1
extra,1
favorite,1
contain,1
company,1
come,1
classic,1
chapter,1
card,1
brand,1
box,1
blue,1
bill,1
beat,1
bear,1
bag,1
author,1
art,1
agree,1
address,1
fee,1
fine,1
move,1
look,1
journey,1
joy,1
kick,1
launch,1
lock,1
long,1
lot,1
fire,1
loud,1
machine,1
across,1
match,1
miss,1
mobile,1
interior,1
hole,1
happy,1
guy,1
gun,1
guide,1
guest,1
guess,1
good,1
gold,1
get,1
generation,1
gear,1
gate,1
gas,1
future,1
floor,1
would,1
