text,count
state,5
life,4
hi,4
one,3
bank,3
control,2
see,2
photo,2
love,2
photograph,2
know,2
kitchen,2
hook,2
press,2
tower,2
race,2
spring,2
royal,2
new,2
free,2
man,2
fish,2
cap,2
park,2
need,2
work,2
weight,2
calculate,2
move,2
way,2
per,2
many,2
big,2
book,2
pay,2
school,1
sand,1
sea,1
remarkable,1
nuclear,1
rid,1
reveal,1
section,1
rest,1
ocean,1
research,1
remote,1
pig,1
passion,1
really,1
rain,1
original,1
put,1
properly,1
project,1
probably,1
print,1
past,1
presentation,1
power,1
popular,1
across,1
small,1
series,1
use,1
tax,1
teach,1
thing,1
think,1
till,1
time,1
touch,1
tourist,1
traditional,1
usually,1
tall,1
valley,1
van,1
view,1
wall,1
weekly,1
welcome,1
whole,1
wood,1
year,1
tape,1
take,1
service,1
star,1
several,1
sheep,1
sign,1
song,1
southern,1
space,1
spot,1
staff,1
stand,1
station,1
symbol,1
stick,1
stop,1
storage,1
store,1
story,1
street,1
strength,1
student,1
sweet,1
north,1
mode,1
never,1
come,1
consume,1
copy,1
could,1
council,1
country,1
cover,1
cow,1
creative,1
cut,1
daily,1
danger,1
date,1
day,1
deal,1
design,1
die,1
digital,1
drop,1
empire,1
complex,1
clean,1
exchange,1
choice,1
adventure,1
afraid,1
aid,1
ally,1
almost,1
also,1
always,1
apply,1
art,1
ask,1
attack,1
base,1
bed,1
bill,1
brand,1
car,1
cat,1
certain,1
chat,1
employee,1
experience,1
national,1
hello,1
holiday,1
home,1
hope,1
idea,1
intense,1
iron,1
island,1
keep,1
king,1
look,1
mail,1
mass,1
massive,1
may,1
act,1
modern,1
movie,1
museum,1
nation,1
historian,1
heat,1
face,1
head,1
fail,1
faith,1
fall,1
family,1
feed,1
fill,1
first,1
food,1
forever,1
foundation,1
funny,1
get,1
giant,1
god,1
gold,1
good,1
great,1
green,1
ground,1
zone,1
