text,count
bike,20
look,9
king,6
pro,6
free,5
race,4
public,4
bill,4
ride,4
many,4
new,4
tire,3
classic,3
power,3
grand,3
red,3
go,3
sale,3
force,3
old,3
win,3
show,3
light,3
god,2
drive,2
still,2
press,2
speed,2
man,2
extra,2
pull,2
day,2
find,2
special,2
read,2
strength,2
record,2
custom,2
play,2
work,2
per,2
online,2
one,2
use,2
hello,2
turn,2
capital,2
cross,2
case,2
please,2
chip,2
like,2
good,2
cost,2
set,2
revolution,1
right,1
relative,1
respect,1
road,1
age,1
project,1
recall,1
real,1
perfect,1
phone,1
photograph,1
piece,1
place,1
plus,1
point,1
post,1
pray,1
pressure,1
primary,1
produce,1
roll,1
prove,1
range,1
rock,1
shop,1
safety,1
tour,1
take,1
team,1
technology,1
tell,1
thank,1
thin,1
time,1
total,1
touch,1
trace,1
street,1
trail,1
true,1
urban,1
user,1
van,1
wall,1
white,1
wood,1
word,1
sun,1
straight,1
sail,1
skin,1
salt,1
school,1
sea,1
secondary,1
see,1
share,1
part,1
simply,1
sink,1
sky,1
state,1
smart,1
soil,1
son,1
soon,1
specialize,1
sponsor,1
sport,1
standard,1
start,1
pass,1
name,1
order,1
get,1
country,1
coverage,1
disk,1
dog,1
double,1
email,1
end,1
energy,1
ever,1
excellent,1
factory,1
far,1
fat,1
fine,1
first,1
follow,1
frame,1
front,1
full,1
fun,1
fund,1
cool,1
control,1
contact,1
boy,1
art,1
ask,1
bag,1
balance,1
bar,1
belt,1
blood,1
blue,1
box,1
brand,1
consume,1
brother,1
carbon,1
challenge,1
chapter,1
chase,1
check,1
close,1
combine,1
command,1
future,1
giant,1
open,1
give,1
mad,1
mail,1
make,1
may,1
meter,1
mine,1
mood,1
morning,1
move,1
much,1
museum,1
music,1
area,1
nation,1
national,1
need,1
net,1
nice,1
north,1
number,1
ocean,1
machine,1
low,1
long,1
hope,1
gold,1
hand,1
hard,1
head,1
hear,1
hell,1
help,1
hi,1
home,1
ice,1
log,1
international,1
job,1
key,1
kind,1
let,1
library,1
life,1
live,1
lock,1
would,1
