text,count
may,8
get,7
object,5
station,4
state,4
would,3
say,3
put,3
one,3
international,3
day,3
new,3
practice,2
make,2
exhibition,2
found,2
leave,2
film,2
production,2
sign,2
go,2
first,2
design,2
happy,2
parallel,2
material,2
pick,2
convention,2
work,2
well,2
city,2
business,2
trade,2
really,1
paint,1
paper,1
public,1
propose,1
plant,1
promote,1
room,1
part,1
presidential,1
pen,1
population,1
please,1
photo,1
park,1
access,1
sale,1
store,1
winter,1
van,1
university,1
try,1
trigger,1
time,1
text,1
team,1
tape,1
take,1
sun,1
street,1
stone,1
security,1
space,1
song,1
something,1
software,1
snow,1
sleep,1
ski,1
show,1
original,1
short,1
share,1
shape,1
outside,1
mix,1
open,1
find,1
fair,1
facility,1
express,1
experiment,1
every,1
edition,1
display,1
cut,1
create,1
country,1
core,1
conduct,1
coach,1
close,1
chicken,1
capital,1
burst,1
burn,1
bill,1
beat,1
baby,1
available,1
area,1
address,1
ad,1
feel,1
flag,1
onto,1
flat,1
old,1
note,1
must,1
mobile,1
accommodation,1
message,1
mayor,1
man,1
machine,1
look,1
like,1
library,1
leather,1
job,1
interest,1
inside,1
information,1
independence,1
image,1
hi,1
half,1
government,1
gift,1
general,1
garden,1
write,1
