text,count
bike,17
good,10
year,9
look,9
go,7
new,7
check,6
use,5
may,5
tire,5
win,5
show,4
state,4
one,4
race,4
king,4
tell,4
truck,4
red,4
work,4
free,4
read,4
hi,3
load,3
drive,3
many,3
grand,3
god,3
old,3
full,3
front,3
public,3
pro,3
extra,3
also,3
technology,3
bill,3
big,3
sport,3
via,3
son,3
would,3
run,3
wall,2
get,2
let,2
foot,2
fold,2
urban,2
twist,2
turn,2
flat,2
fire,2
know,2
left,2
less,2
rear,2
like,2
see,2
pull,2
sale,2
find,2
pressure,2
press,2
photo,2
per,2
number,2
road,2
motor,2
straight,2
man,2
make,2
low,2
street,2
long,2
strength,2
yellow,2
fast,2
case,2
build,2
cup,2
ear,2
cross,2
custom,2
army,2
challenge,2
every,2
control,2
deliver,2
slow,1
soil,1
say,1
scale,1
seat,1
secondary,1
chemical,1
select,1
set,1
send,1
sky,1
share,1
shop,1
shot,1
championship,1
simply,1
smart,1
sink,1
save,1
sail,1
sand,1
climb,1
program,1
prove,1
convention,1
pump,1
consume,1
range,1
compute,1
real,1
coach,1
recall,1
record,1
release,1
chip,1
remove,1
respect,1
rest,1
restore,1
right,1
classic,1
roll,1
royal,1
city,1
safety,1
special,1
soon,1
sponsor,1
specialize,1
van,1
tour,1
trace,1
transport,1
blood,1
true,1
base,1
twin,1
bar,1
bag,1
ask,1
user,1
visitor,1
speed,1
area,1
way,1
weekly,1
wheel,1
wide,1
anyone,1
wire,1
word,1
allow,1
age,1
ad,1
top,1
tool,1
tone,1
blue,1
problem,1
chain,1
standard,1
cast,1
step,1
still,1
stop,1
carbon,1
buy,1
strike,1
stroke,1
strong,1
style,1
sum,1
sun,1
sure,1
surely,1
take,1
tall,1
team,1
bridge,1
text,1
thin,1
produce,1
cost,1
convince,1
international,1
hello,1
help,1
double,1
high,1
history,1
hit,1
hold,1
home,1
hot,1
image,1
interest,1
intervention,1
previously,1
iron,1
job,1
key,1
kind,1
dog,1
divorce,1
land,1
last,1
league,1
lecture,1
distant,1
hell,1
health,1
happy,1
hand,1
excellent,1
first,1
flash,1
everyday,1
follow,1
equipment,1
force,1
form,1
engine,1
end,1
fuel,1
email,1
fun,1
general,1
election,1
give,1
glass,1
edit,1
gold,1
dust,1
dry,1
grant,1
group,1
display,1
disk,1
life,1
ocean,1
coverage,1
country,1
open,1
order,1
park,1
part,1
pay,1
counter,1
perfect,1
could,1
photograph,1
piece,1
plastic,1
play,1
plus,1
point,1
police,1
pop,1
pot,1
power,1
pray,1
fine,1
cool,1
oil,1
credit,1
dig,1
noise,1
die,1
local,1
log,1
desert,1
loss,1
lot,1
daily,1
machine,1
mail,1
dad,1
cycle,1
master,1
action,1
mine,1
model,1
mood,1
moon,1
mount,1
move,1
much,1
must,1
nation,1
need,1
able,1
