text,count
new,7
fill,6
raw,5
lot,5
club,5
black,4
book,4
car,4
heat,3
since,3
still,3
use,3
hold,2
know,2
go,2
also,2
mass,2
last,2
ad,2
open,2
file,2
red,2
reserve,2
show,2
sky,2
sort,2
top,2
pure,2
mark,2
bill,2
cost,2
curious,2
date,2
ball,2
century,2
dog,2
company,2
sir,1
soul,1
back,1
slow,1
empty,1
bear,1
avoid,1
several,1
server,1
sense,1
see,1
sand,1
revolution,1
bin,1
sound,1
sugar,1
stop,1
via,1
work,1
wish,1
wine,1
win,1
wild,1
white,1
well,1
anything,1
recovery,1
understand,1
trust,1
tough,1
around,1
think,1
text,1
tall,1
branch,1
brown,1
bread,1
put,1
lake,1
kid,1
high,1
dig,1
hair,1
guess,1
ground,1
gentleman,1
general,1
first,1
double,1
draft,1
fight,1
example,1
even,1
crash,1
law,1
long,1
one,1
energy,1
prove,1
power,1
pot,1
per,1
owe,1
old,1
cow,1
number,1
net,1
moral,1
medium,1
confusion,1
manager,1
yet,1
