text,count
fresh,6
fancy,3
king,2
state,2
free,2
red,2
gold,2
good,2
pen,2
fish,2
hi,2
new,2
west,2
plate,1
none,1
phone,1
pink,1
meal,1
map,1
many,1
one,1
pound,1
please,1
look,1
report,1
river,1
road,1
round,1
run,1
sand,1
spot,1
straight,1
theme,1
thin,1
traditional,1
well,1
win,1
man,1
activity,1
local,1
leg,1
ask,1
bar,1
beer,1
bill,1
bin,1
boat,1
bus,1
catch,1
channel,1
chat,1
chip,1
class,1
clean,1
concert,1
could,1
feel,1
first,1
fix,1
food,1
go,1
grin,1
head,1
hello,1
help,1
key,1
art,1
least,1
work,1
