text,count
may,10
state,10
photo,9
new,8
flower,6
mix,6
beauty,5
get,5
also,5
see,5
god,4
stop,4
photograph,4
pink,4
please,4
garden,4
go,4
way,4
gold,4
one,4
love,4
art,4
win,4
description,3
put,3
time,3
happy,3
would,3
house,3
memory,3
know,3
deep,3
van,3
low,3
festival,3
day,3
white,3
school,3
like,3
much,3
far,3
bill,3
shade,2
size,2
save,2
restaurant,2
rest,2
form,2
email,2
right,2
soon,2
room,2
king,2
good,2
green,2
natural,2
nature,2
need,2
net,2
mass,2
look,2
page,2
park,2
part,2
line,2
life,2
let,2
less,2
law,2
last,2
large,2
lady,2
dream,2
price,2
pro,2
hard,2
dress,2
long,2
start,2
winter,2
board,2
well,2
baby,2
think,2
sun,2
talk,2
bunch,2
touch,2
tall,2
bird,2
trail,2
buy,2
sure,2
dog,2
world,2
type,2
carpet,2
beautiful,2
pay,1
vote,1
peace,1
sound,1
vary,1
vision,1
people,1
percent,1
want,1
valuable,1
unknown,1
pick,1
piece,1
plant,1
voter,1
war,1
party,1
plot,1
national,1
yet,1
yellow,1
work,1
neighborhood,1
wood,1
nevertheless,1
without,1
wine,1
wind,1
next,1
north,1
old,1
wild,1
open,1
opposite,1
wife,1
original,1
wet,1
package,1
paper,1
wed,1
weak,1
true,1
tree,1
post,1
steal,1
stream,1
royal,1
sale,1
sand,1
storm,1
stock,1
name,1
stem,1
sea,1
season,1
service,1
roof,1
silver,1
sing,1
sit,1
stand,1
sky,1
species,1
smile,1
society,1
son,1
special,1
street,1
strength,1
pound,1
tent,1
praise,1
print,1
private,1
travel,1
profile,1
pub,1
pure,1
top,1
quality,1
thing,1
tell,1
river,1
tea,1
quantity,1
raise,1
rare,1
really,1
respect,1
system,1
sweet,1
restore,1
rich,1
say,1
access,1
music,1
come,1
court,1
count,1
contact,1
constant,1
company,1
common,1
color,1
creative,1
college,1
collection,1
collect,1
club,1
city,1
child,1
cream,1
crop,1
especially,1
double,1
entrance,1
end,1
earth,1
early,1
duty,1
dust,1
division,1
culture,1
diversity,1
discuss,1
digital,1
difference,1
dance,1
customer,1
channel,1
cent,1
celebration,1
ancient,1
autumn,1
artist,1
arrange,1
army,1
arm,1
area,1
among,1
cat,1
aid,1
ahead,1
age,1
address,1
ad,1
across,1
average,1
awareness,1
back,1
ball,1
band,1
beach,1
bell,1
bet,1
big,1
bomb,1
book,1
breast,1
brown,1
build,1
cancer,1
card,1
castle,1
environment,1
even,1
mountain,1
lake,1
lip,1
light,1
lesson,1
learn,1
landscape,1
land,1
keep,1
lock,1
invitation,1
instead,1
imagine,1
image,1
ill,1
ice,1
little,1
account,1
evening,1
marry,1
moon,1
month,1
moment,1
mine,1
military,1
mental,1
many,1
lose,1
man,1
make,1
magic,1
magazine,1
lucky,1
lovely,1
hurt,1
hurry,1
hotel,1
farm,1
force,1
fly,1
fix,1
fit,1
favorite,1
fast,1
family,1
host,1
fall,1
extra,1
express,1
experimental,1
every,1
ever,1
forever,1
forget,1
found,1
free,1
fresh,1
friend,1
furniture,1
gas,1
generation,1
government,1
grand,1
grow,1
guest,1
guide,1
heart,1
hit,1
hope,1
zone,1
