text,count
force,9
air,8
join,4
danger,3
step,3
day,3
star,3
see,3
royal,3
crew,3
power,3
look,3
world,3
radio,2
hot,2
group,2
photo,2
seat,2
night,2
entry,2
mass,2
may,2
fly,2
module,2
also,2
army,2
blue,2
bill,2
unless,2
sure,1
plant,1
release,1
really,1
weight,1
press,1
wind,1
possess,1
poor,1
people,1
window,1
remove,1
owner,1
outside,1
oil,1
official,1
normal,1
next,1
wing,1
news,1
water,1
rescue,1
state,1
research,1
text,1
thin,1
stand,1
staff,1
spirit,1
south,1
son,1
someone,1
shop,1
sharp,1
service,1
much,1
tomorrow,1
turn,1
sand,1
sail,1
war,1
river,1
warn,1
result,1
reserve,1
access,1
lot,1
model,1
master,1
flight,1
fire,1
fast,1
far,1
evil,1
event,1
even,1
estate,1
enterprise,1
drink,1
counter,1
conversation,1
control,1
command,1
coast,1
clear,1
center,1
cast,1
cap,1
cable,1
book,1
bit,1
bird,1
ally,1
aid,1
flower,1
friendship,1
fully,1
knowledge,1
map,1
man,1
low,1
adventure,1
loss,1
loose,1
long,1
less,1
least,1
lay,1
laboratory,1
keep,1
gentleman,1
journey,1
insurance,1
illegal,1
hold,1
hill,1
high,1
help,1
hand,1
good,1
golden,1
go,1
yard,1
