text,count
policy,38
good,25
award,23
new,21
exchange,20
center,19
service,18
business,16
world,16
national,16
house,15
one,14
speaker,14
may,13
hall,11
big,11
man,11
photo,10
college,10
council,10
get,10
capital,9
mark,9
school,9
soon,9
global,9
visitor,9
university,9
would,8
general,8
pay,8
part,8
use,8
cat,8
next,8
army,8
grant,8
international,8
first,8
sponsor,8
work,8
special,7
bill,7
customer,7
change,7
company,7
time,7
people,7
film,7
pro,7
press,7
state,7
vice,7
department,7
ad,7
regional,6
long,6
look,6
lot,6
future,6
low,6
news,6
festival,6
hi,6
security,6
per,6
control,6
government,6
less,6
foundation,5
royal,5
society,5
justice,5
win,5
year,5
king,5
want,5
winner,5
cost,5
welcome,5
let,5
life,5
need,5
also,5
real,5
day,5
great,5
union,5
land,5
add,5
war,5
honor,5
brown,5
sure,5
book,5
open,5
value,4
associate,4
hair,4
local,4
express,4
nation,4
law,4
must,4
science,4
light,4
die,4
tent,4
staff,4
see,4
radio,4
commission,4
director,4
water,4
set,4
go,4
fire,4
home,4
air,4
nuclear,4
gay,4
south,4
annual,4
room,4
human,4
data,4
smart,4
sail,4
digital,3
net,3
god,3
development,3
public,3
design,3
town,3
many,3
fun,3
user,3
back,3
energy,3
marriage,3
environment,3
try,3
loss,3
picture,3
election,3
agenda,3
way,3
education,3
edition,3
economy,3
economic,3
van,3
operation,3
east,3
week,3
power,3
foreign,3
form,3
read,3
rail,3
death,3
sign,3
climate,3
island,3
yes,3
city,3
social,3
model,3
son,3
history,3
mayor,3
chairman,3
inspire,3
take,3
support,3
care,3
car,3
box,3
industry,3
call,3
bus,3
bring,3
club,3
moon,3
bit,3
road,3
date,3
mind,3
top,3
cup,3
like,3
growth,3
recovery,3
creative,3
research,3
sell,3
guide,3
gun,3
convention,3
run,3
contact,3
action,3
connect,3
last,3
secretary,3
health,3
common,3
rich,3
medical,2
market,2
suit,2
management,2
make,2
ice,2
independent,2
inform,2
insurance,2
internal,2
know,2
labor,2
late,2
leader,2
line,2
link,2
live,2
wood,2
without,2
winter,2
location,2
window,2
well,2
main,2
member,2
transport,2
minister,2
text,2
tell,2
second,2
test,2
say,2
sand,2
sale,2
round,2
team,2
today,2
river,2
rise,2
together,2
recognition,2
reason,2
seed,2
sharp,2
miss,2
sort,2
stop,2
sum,2
summer,2
standard,2
square,2
system,2
talk,2
short,2
teach,2
solution,2
slow,2
sleep,2
sky,2
show,2
really,2
rain,2
quality,2
oil,2
party,2
partner,2
unit,2
park,2
order,2
old,2
office,2
put,2
northern,2
night,2
vision,2
volunteer,2
nature,2
mobile,2
pass,2
peace,2
pen,2
travel,2
plan,2
success,2
politics,2
pop,2
port,2
post,2
practice,2
president,2
price,2
prime,2
trade,2
professional,2
program,2
rate,2
youth,2
cow,2
emergency,2
end,2
era,2
boss,2
boot,2
gate,2
hear,2
area,2
bank,2
develop,2
bond,2
bell,2
hand,2
body,2
guy,2
ask,2
board,2
community,2
drive,2
fix,2
dry,2
entry,2
entertainment,2
guest,2
guard,2
group,2
give,2
grand,2
challenge,2
bar,2
agency,2
holiday,2
fact,2
fair,2
access,2
act,2
cancer,2
activity,2
front,2
broadcast,2
