text,count
southern,68
first,42
union,39
rail,38
western,37
express,36
great,26
new,25
car,24
central,20
city,18
special,18
stop,18
line,18
road,18
station,17
service,13
company,12
national,12
direct,11
class,11
west,11
north,10
northern,10
market,10
cross,10
country,9
via,9
look,9
region,8
pass,8
ad,8
track,8
one,8
close,8
link,8
street,7
red,7
train,7
load,7
many,7
state,7
south,7
coast,7
green,6
electric,6
ill,6
group,6
last,6
ice,6
valley,6
use,6
river,6
restaurant,6
transport,6
keep,6
white,5
golden,5
good,5
get,5
circle,5
win,5
transportation,5
bury,5
part,5
box,5
step,5
go,5
would,5
may,5
door,5
pool,5
bus,5
hand,5
think,5
work,5
top,5
route,4
island,4
man,4
low,4
cost,4
mountain,4
signal,4
news,4
grand,4
let,4
watch,4
empty,4
back,4
arrival,4
try,4
east,4
bar,4
big,4
bill,4
law,4
bit,4
sir,4
rid,4
take,4
harbor,4
storage,4
way,4
park,4
start,4
star,4
champion,4
progress,4
air,4
long,4
soon,4
past,3
oil,3
end,3
evening,3
inch,3
ocean,3
none,3
king,3
land,3
hope,3
least,3
less,3
hello,3
like,3
hard,3
little,3
key,3
loss,3
make,3
freedom,3
moon,3
fill,3
next,3
night,3
per,3
inside,3
quality,3
spirit,3
royal,3
day,3
board,3
tour,3
sound,3
sorry,3
town,3
trail,3
control,3
counter,3
unit,3
view,3
article,3
sing,3
port,3
word,3
eastern,3
play,3
shore,3
concern,3
local,2
stand,2
standard,2
platform,2
specific,2
still,2
son,2
snow,2
since,2
steel,2
theater,2
stranger,2
system,2
list,2
tank,2
tea,2
term,2
time,2
lean,2
tourism,2
tree,2
lake,2
know,2
kill,2
walk,2
world,2
silver,2
shell,2
lot,2
orange,2
obligation,2
right,2
ride,2
real,2
old,2
open,2
put,2
pack,2
roll,2
pale,2
press,2
president,2
power,2
pay,2
pleasure,2
place,2
rock,2
row,2
main,2
milk,2
shop,2
plate,2
set,2
march,2
mark,2
series,2
sentence,2
secure,2
run,2
museum,2
name,2
second,2
say,2
net,2
sand,2
safety,2
access,2
yellow,2
danger,2
hall,2
future,2
forget,2
forest,2
boot,2
broad,2
call,2
equally,2
enter,2
capital,2
engine,2
case,2
emergency,2
center,2
dog,2
classic,2
coach,2
commercial,2
commission,2
die,2
connect,2
deliver,2
corporation,2
county,2
crew,2
course,2
ban,2
court,2
hold,2
age,2
area,2
also,2
hook,2
hunt,2
club,1
chip,1
wide,1
clear,1
song,1
allow,1
color,1
check,1
command,1
someone,1
chief,1
spot,1
sport,1
comment,1
spring,1
square,1
stain,1
century,1
another,1
cent,1
catch,1
cat,1
castle,1
weight,1
society,1
smart,1
smile,1
session,1
act,1
couple,1
seal,1
search,1
ahead,1
count,1
see,1
sell,1
could,1
alive,1
wood,1
convention,1
contract,1
autumn,1
content,1
shoe,1
contain,1
woman,1
show,1
side,1
concentrate,1
computer,1
wing,1
component,1
wine,1
slave,1
care,1
van,1
wed,1
stock,1
tool,1
black,1
total,1
bite,1
bind,1
tourist,1
bin,1
wall,1
art,1
toy,1
belt,1
traffic,1
believe,1
beer,1
village,1
bear,1
base,1
trap,1
bank,1
ask,1
tube,1
tune,1
ball,1
away,1
upper,1
attitude,1
available,1
tone,1
today,1
book,1
salt,1
cap,1
arm,1
water,1
store,1
strange,1
cake,1
buy,1
strip,1
studio,1
style,1
suffer,1
summer,1
surround,1
till,1
army,1
bright,1
breathe,1
branch,1
team,1
telephone,1
boy,1
test,1
text,1
thank,1
bottom,1
want,1
sure,1
intention,1
create,1
miss,1
garden,1
mad,1
gap,1
fresh,1
manage,1
free,1
foundation,1
margin,1
match,1
food,1
medical,1
member,1
folk,1
mind,1
mobile,1
glass,1
floor,1
motion,1
mount,1
flat,1
mouth,1
fix,1
must,1
fit,1
fish,1
find,1
festival,1
federal,1
fast,1
far,1
general,1
gold,1
cry,1
historical,1
insurance,1
isolate,1
information,1
index,1
kid,1
imagine,1
kind,1
hunger,1
lack,1
house,1
hotel,1
hot,1
leader,1
holiday,1
hi,1
governor,1
liberal,1
life,1
lift,1
height,1
likely,1
heat,1
head,1
harm,1
achieve,1
happy,1
live,1
guard,1
lock,1
log,1
fan,1
family,1
extreme,1
design,1
proportion,1
protest,1
proud,1
prove,1
disk,1
director,1
radio,1
dig,1
rapid,1
raw,1
read,1
really,1
reason,1
desk,1
regional,1
extra,1
rely,1
remove,1
depress,1
retail,1
department,1
delivery,1
ring,1
dear,1
dead,1
dark,1
interior,1
round,1
cultural,1
routine,1
property,1
proper,1
district,1
program,1
extent,1
experience,1
exhibit,1
evolution,1
ever,1
estate,1
outline,1
overseas,1
era,1
entry,1
entrance,1
passion,1
enjoy,1
payment,1
peer,1
pick,1
else,1
electricity,1
elect,1
easy,1
dry,1
drop,1
poor,1
driver,1
post,1
drive,1
present,1
dollar,1
problem,1
listen,1
