text,count
gun,4
buy,3
one,3
army,3
steel,3
use,3
get,2
shot,2
join,2
earn,2
dealer,2
dad,2
strike,2
action,2
red,2
pattern,2
national,2
pump,2
police,2
ask,2
remind,1
plus,1
see,1
scope,1
run,1
ride,1
rock,1
push,1
road,1
ship,1
able,1
solution,1
shoot,1
show,1
side,1
spring,1
start,1
step,1
summer,1
tell,1
term,1
visit,1
want,1
water,1
well,1
win,1
word,1
package,1
mine,1
nice,1
new,1
department,1
change,1
chain,1
camp,1
bus,1
brand,1
boy,1
box,1
big,1
bear,1
battle,1
association,1
apart,1
also,1
air,1
face,1
favorite,1
fire,1
local,1
nation,1
mother,1
abstract,1
metal,1
machine,1
look,1
load,1
fun,1
little,1
know,1
kind,1
intend,1
hide,1
genuine,1
work,1
