text,count
new,12
go,7
love,6
news,6
one,6
like,6
box,5
hi,5
lot,5
good,5
use,4
art,4
wood,4
air,4
king,4
hello,4
look,4
way,4
live,4
win,4
life,3
right,3
light,3
law,3
pair,3
far,3
low,3
control,3
mine,3
see,3
call,3
car,3
east,3
force,3
traditional,3
sure,3
top,3
ice,3
miss,3
soon,3
national,3
hope,2
long,2
happy,2
kind,2
half,2
give,2
many,2
get,2
may,2
gap,2
free,2
joy,2
photo,2
natural,2
ocean,2
window,2
web,2
water,2
visitor,2
university,2
unit,2
try,2
travel,2
time,2
team,2
strength,2
stop,2
start,2
special,2
snow,2
smile,2
set,2
say,2
sale,2
put,2
purchase,2
pro,2
possible,2
please,2
pink,2
pay,2
old,2
fire,2
year,2
company,2
faith,2
even,2
city,2
end,2
back,2
bind,2
code,2
charity,2
cap,2
email,2
book,2
come,2
ago,2
series,1
seal,1
child,1
save,1
chip,1
run,1
seed,1
ship,1
champion,1
shelf,1
rock,1
skill,1
sky,1
slowly,1
small,1
snap,1
camp,1
social,1
society,1
soft,1
roll,1
reserve,1
river,1
property,1
pig,1
command,1
place,1
police,1
pop,1
port,1
collection,1
press,1
price,1
project,1
propose,1
rise,1
pure,1
choose,1
quick,1
race,1
radio,1
rain,1
realize,1
sorry,1
resistance,1
choice,1
calm,1
fan,1
south,1
beer,1
band,1
union,1
bag,1
unite,1
upon,1
available,1
valley,1
van,1
ask,1
want,1
wash,1
watch,1
army,1
area,1
also,1
week,1
welcome,1
well,1
wild,1
allow,1
wing,1
age,1
would,1
bank,1
toy,1
buyer,1
big,1
spirit,1
stable,1
people,1
state,1
steel,1
bone,1
story,1
blood,1
sugar,1
sum,1
summer,1
support,1
black,1
survival,1
take,1
thing,1
throw,1
thus,1
ticket,1
bill,1
tiny,1
today,1
tone,1
staff,1
past,1
competition,1
key,1
election,1
house,1
however,1
due,1
infant,1
job,1
join,1
dry,1
judge,1
justice,1
keep,1
drug,1
hold,1
drive,1
kiss,1
lady,1
land,1
dream,1
layer,1
lean,1
less,1
discover,1
disaster,1
dig,1
home,1
hit,1
family,1
express,1
fashion,1
federal,1
festival,1
file,1
film,1
find,1
fall,1
first,1
foot,1
fair,1
future,1
export,1
else,1
giant,1
girl,1
evening,1
era,1
group,1
gun,1
enjoy,1
harbor,1
hard,1
heart,1
hell,1
limitation,1
line,1
liquid,1
cool,1
mix,1
mode,1
model,1
name,1
cream,1
cow,1
net,1
cover,1
county,1
none,1
nose,1
offer,1
list,1
content,1
connect,1
open,1
operator,1
option,1
organic,1
pack,1
compute,1
park,1
pass,1
passage,1
mission,1
create,1
creative,1
mention,1
little,1
design,1
log,1
day,1
date,1
lose,1
loss,1
dance,1
ad,1
lovely,1
lover,1
cup,1
lucky,1
lunch,1
man,1
manufacture,1
cross,1
march,1
market,1
marriage,1
mass,1
master,1
crew,1
act,1
