text,count
shift,56
pro,47
enter,43
lock,34
new,33
air,31
window,30
home,28
start,26
command,26
help,26
time,21
option,21
may,19
one,19
file,19
would,18
control,17
end,16
store,15
project,15
go,14
know,14
open,14
data,14
news,13
work,13
return,13
use,13
book,12
space,12
edit,12
network,11
look,11
view,11
online,10
man,10
day,10
win,10
want,10
drive,10
information,9
package,9
hi,9
make,9
computer,9
around,9
search,9
video,9
top,9
cake,8
page,8
system,8
build,8
pause,8
web,8
via,8
server,8
section,8
welcome,8
last,8
need,7
lot,7
support,7
digital,7
run,7
good,7
read,7
find,7
code,7
case,7
mode,7
error,7
state,7
function,7
long,7
part,7
please,7
color,7
continue,6
human,6
install,6
source,6
inside,6
history,6
social,6
call,6
also,6
radio,6
set,6
disk,6
test,6
back,6
process,6
break,6
device,6
think,6
update,6
global,6
live,6
form,6
college,6
block,6
many,6
common,5
county,5
choose,5
security,5
send,5
sign,5
press,5
easy,5
put,5
see,5
cut,5
share,5
core,5
true,5
technology,5
type,5
line,5
available,5
learn,5
ban,5
town,5
way,5
management,5
library,5
board,5
bill,5
life,5
note,5
world,5
memory,5
cause,5
office,5
first,5
every,5
great,4
green,4
less,4
count,4
international,4
real,4
law,4
could,4
key,4
join,4
room,4
pass,4
like,4
public,4
local,4
education,4
loss,4
love,4
free,4
machine,4
matter,4
design,4
develop,4
mobile,4
model,4
music,4
miss,4
inform,4
today,4
clear,4
check,4
analysis,4
tomorrow,4
take,4
bus,4
action,4
series,4
blue,4
watch,4
turn,4
selection,4
contact,4
school,4
say,4
save,4
text,4
sand,4
tube,4
surface,4
ask,3
safety,3
star,3
upper,3
status,3
even,3
list,3
version,3
arm,3
change,3
channel,3
enjoy,3
special,3
storage,3
email,3
voice,3
sort,3
software,3
choice,3
pay,3
stop,3
buy,3
get,3
sure,3
thank,3
black,3
map,3
mark,3
found,3
box,3
brand,3
message,3
tool,3
total,3
bank,3
number,3
business,3
must,3
success,3
export,3
explore,3
let,3
trigger,3
next,3
try,3
safe,3
thing,3
slide,3
per,3
connect,3
since,3
land,3
problem,3
short,3
anyone,3
program,3
session,3
date,3
service,3
promise,3
connection,3
well,3
host,3
word,3
crop,3
keep,3
add,3
active,3
idea,3
important,3
content,3
cost,3
sit,3
professional,3
forth,3
discover,3
plan,3
plus,3
least,3
display,3
hard,3
health,3
play,3
discovery,3
close,3
personal,3
person,3
different,3
die,3
skin,3
innovation,2
year,2
main,2
level,2
yeah,2
instruction,2
low,2
vote,2
youth,2
throughout,2
week,2
lover,2
lead,2
without,2
large,2
transport,2
access,2
wind,2
knowledge,2
light,2
user,2
log,2
water,2
university,2
whether,2
language,2
touch,2
student,2
manage,2
self,2
pick,2
player,2
size,2
pool,2
portion,2
possess,2
situation,2
pour,2
praise,2
sing,2
present,2
shot,2
provide,2
rapid,2
market,2
rate,2
secure,2
sector,2
reason,2
index,2
recent,2
recovery,2
remember,2
remove,2
require,2
response,2
result,2
sample,2
photo,2
percent,2
people,2
someone,2
mass,2
target,2
talk,2
menu,2
method,2
might,2
mind,2
mix,2
supply,2
money,2
much,2
subject,2
studio,2
normal,2
object,2
odd,2
old,2
stone,2
onto,2
station,2
opinion,2
staff,2
organize,2
pack,2
paper,2
sound,2
partner,2
receive,2
ability,2
zone,2
fear,2
entertainment,2
episode,2
button,2
estate,2
event,2
ever,2
brother,2
boy,2
external,2
big,2
bell,2
fast,2
beat,2
art,2
feel,2
basic,2
fill,2
base,2
background,2
follow,2
food,2
force,2
format,2
assistant,2
forward,2
foundation,2
energy,2
effect,2
edition,2
capture,2
cough,2
cope,2
cover,2
create,2
concept,2
credit,2
completely,2
compare,2
cup,2
current,2
community,2
comment,2
come,2
death,2
decade,2
coffee,2
clock,2
class,2
city,2
child,2
difficult,2
district,2
eastern,2
car,2
edge,2
freedom,2
everyone,2
group,2
hit,2
application,2
happy,2
growth,2
act,2
image,2
hello,2
address,2
generation,2
allow,2
hero,2
high,2
anywhere,2
friendly,2
gay,2
chocolate,1
wild,1
collect,1
solid,1
similar,1
winter,1
simply,1
colleague,1
ski,1
agenda,1
ago,1
smart,1
slip,1
wing,1
agent,1
club,1
cloud,1
clean,1
sometimes,1
something,1
wide,1
standard,1
stand,1
stage,1
championship,1
stable,1
spin,1
specifically,1
character,1
speak,1
chart,1
chat,1
chest,1
ahead,1
chicken,1
soon,1
song,1
son,1
somewhere,1
wire,1
side,1
arrest,1
sick,1
continuous,1
consist,1
construct,1
secret,1
construction,1
achievement,1
screen,1
scream,1
science,1
contain,1
scheme,1
contract,1
shut,1
convention,1
conversation,1
cool,1
yet,1
young,1
copy,1
row,1
routine,1
round,1
account,1
consider,1
wrap,1
compute,1
select,1
show,1
chain,1
collection,1
column,1
shore,1
ship,1
combination,1
adult,1
shape,1
sex,1
several,1
wood,1
commit,1
administration,1
company,1
ad,1
sensitive,1
complete,1
sell,1
activity,1
complex,1
challenge,1
stick,1
center,1
behavior,1
toward,1
vision,1
tour,1
beach,1
wait,1
bed,1
tone,1
anything,1
beer,1
warm,1
track,1
title,1
believe,1
till,1
tight,1
thus,1
answer,1
besides,1
bet,1
bid,1
apply,1
bar,1
catch,1
arrange,1
value,1
upset,1
asset,1
variety,1
upon,1
venture,1
athlete,1
unit,1
unique,1
attack,1
tree,1
attendance,1
versus,1
attention,1
automatically,1
army,1
baby,1
trip,1
area,1
trend,1
amount,1
bit,1
tell,1
cap,1
study,1
camp,1
campaign,1
struggle,1
strong,1
string,1
strike,1
strange,1
storm,1
alive,1
body,1
album,1
western,1
card,1
stomach,1
still,1
whenever,1
step,1
steal,1
cash,1
busy,1
wed,1
sugar,1
alone,1
technical,1
team,1
boot,1
tap,1
tall,1
border,1
always,1
table,1
bridge,1
sweet,1
sustain,1
bright,1
bring,1
weather,1
brown,1
sun,1
summer,1
right,1
summary,1
ring,1
include,1
rid,1
mental,1
mom,1
family,1
far,1
mixture,1
favorite,1
feature,1
mile,1
fee,1
meter,1
fight,1
merely,1
filter,1
fortune,1
fit,1
flag,1
material,1
match,1
master,1
massive,1
flash,1
march,1
fool,1
manager,1
foreign,1
fail,1
month,1
monthly,1
mood,1
everything,1
nothing,1
example,1
exercise,1
none,1
nice,1
exist,1
experience,1
newly,1
expert,1
explain,1
negative,1
express,1
necessarily,1
nature,1
nation,1
name,1
eye,1
fact,1
move,1
mouth,1
mount,1
mostly,1
fortunate,1
major,1
oil,1
house,1
hill,1
lake,1
lack,1
hold,1
holiday,1
knock,1
king,1
kid,1
hot,1
hour,1
joy,1
job,1
maintain,1
iron,1
ill,1
internal,1
intention,1
institution,1
instance,1
implementation,1
impossible,1
impress,1
impressive,1
improve,1
launch,1
lean,1
hand,1
leave,1
mad,1
luxury,1
framework,1
frequency,1
fresh,1
fund,1
future,1
gallery,1
location,1
generally,1
load,1
little,1
girl,1
link,1
glance,1
golf,1
grade,1
grain,1
grant,1
ground,1
letter,1
grow,1
leg,1
everybody,1
establishment,1
review,1
prove,1
reach,1
raw,1
rather,1
customer,1
quick,1
question,1
quantity,1
cycle,1
pure,1
daily,1
dangerous,1
proportion,1
prevent,1
properly,1
darkness,1
database,1
progress,1
dear,1
profile,1
product,1
debate,1
proceed,1
deep,1
private,1
culture,1
reader,1
ready,1
critical,1
country,1
retail,1
course,1
court,1
resign,1
resident,1
reporter,1
report,1
coverage,1
remote,1
cow,1
reliable,1
relatively,1
relation,1
register,1
red,1
recover,1
industrial,1
recommend,1
creation,1
creative,1
recall,1
really,1
print,1
presumably,1
escape,1
economic,1
perspective,1
due,1
dust,1
permanent,1
period,1
performance,1
ear,1
earth,1
pen,1
peak,1
eat,1
passion,1
defend,1
party,1
enhance,1
enough,1
enterprise,1
overall,1
original,1
order,1
orange,1
entry,1
operate,1
equal,1
phone,1
dry,1
drug,1
plain,1
president,1
presentation,1
depth,1
detect,1
practical,1
powerful,1
power,1
poverty,1
development,1
post,1
positive,1
position,1
direct,1
