text,count
go,5
man,5
sugar,4
cream,3
good,3
meal,2
agricultural,2
make,2
per,2
one,2
brown,2
green,2
gun,2
reaction,1
prevent,1
poor,1
pour,1
second,1
political,1
please,1
plain,1
place,1
pen,1
say,1
accept,1
see,1
set,1
winter,1
wing,1
water,1
warm,1
via,1
van,1
top,1
till,1
test,1
tall,1
sure,1
stock,1
song,1
sing,1
shop,1
sex,1
low,1
money,1
egg,1
agent,1
anyone,1
bad,1
bit,1
bone,1
bridge,1
cash,1
cat,1
cheap,1
contact,1
cover,1
cup,1
dig,1
due,1
end,1
mark,1
fat,1
fill,1
fish,1
full,1
give,1
gold,1
grass,1
heavy,1
hit,1
hope,1
hot,1
island,1
like,1
age,1
would,1
