text,count
sun,2
please,2
may,2
bed,2
top,2
last,2
design,2
room,1
romantic,1
return,1
resort,1
raw,1
property,1
air,1
pleasant,1
online,1
run,1
one,1
new,1
national,1
moon,1
master,1
royal,1
section,1
sea,1
love,1
village,1
use,1
unit,1
tour,1
time,1
team,1
sweet,1
summer,1
step,1
square,1
skirt,1
singer,1
set,1
service,1
series,1
man,1
like,1
line,1
city,1
double,1
dog,1
digital,1
cost,1
complete,1
collection,1
coach,1
chart,1
album,1
breath,1
blue,1
bedroom,1
beat,1
bear,1
ask,1
alone,1
dream,1
evil,1
fast,1
fine,1
life,1
least,1
lay,1
large,1
kid,1
image,1
hotel,1
hot,1
hospital,1
hello,1
hell,1
hard,1
grand,1
get,1
fit,1
wind,1
