text,count
road,77
zone,69
way,65
stop,61
speed,57
mile,52
limit,50
north,46
one,45
south,42
east,40
danger,38
west,37
park,36
city,35
next,31
ahead,31
end,29
bridge,25
traffic,25
slow,24
turn,24
please,24
route,24
enter,23
keep,21
left,21
use,20
street,19
area,19
drive,18
trail,17
work,17
bike,16
except,15
school,14
right,14
watch,13
yield,13
town,13
red,13
center,12
bus,11
museum,11
dead,11
state,10
point,10
beach,10
time,10
site,9
may,9
lake,9
historic,9
car,9
path,9
give,9
wrong,9
look,9
walk,8
must,8
hill,8
welcome,7
clear,7
pop,7
coast,7
law,7
line,7
hospital,7
water,7
away,7
permit,7
national,7
go,7
station,7
via,6
village,6
cross,6
low,6
signal,6
visitor,6
river,6
fire,6
church,6
free,6
central,6
new,6
tourist,6
open,6
grand,6
entrance,6
risk,6
gate,5
hall,5
entry,5
day,5
house,5
death,5
high,5
fine,5
taxi,5
valley,5
pass,5
market,5
office,5
pay,5
main,5
carefully,5
per,5
photo,5
ride,5
notice,5
block,5
live,5
safety,5
ground,4
big,4
head,4
dog,4
beyond,4
light,4
green,4
back,4
attention,4
penalty,4
police,4
stay,4
push,4
rail,4
single,4
old,4
district,4
county,4
vehicle,4
business,4
log,4
access,4
construction,4
maximum,4
side,4
travel,4
share,4
call,4
local,4
place,3
report,3
first,3
ring,3
port,3
restaurant,3
island,3
get,3
slowly,3
information,3
hour,3
hotel,3
start,3
mind,3
sale,3
square,3
salt,3
southern,3
man,3
reduce,3
broad,3
wood,3
could,3
track,3
edge,3
check,3
die,3
transportation,3
wait,3
deep,3
van,3
thank,3
win,3
art,3
within,3
drop,3
tension,3
air,3
customer,3
control,3
shall,2
university,2
cat,2
motor,2
minimum,2
ship,2
neighborhood,2
level,2
life,2
silver,2
unless,2
sharp,2
convention,2
load,2
continuous,2
civil,2
upper,2
material,2
close,2
many,2
shoulder,2
commercial,2
see,2
listen,2
concern,2
long,2
sign,2
contact,2
show,2
tell,2
buy,2
aid,2
army,2
apply,2
plain,2
wing,2
allow,2
pool,2
aircraft,2
would,2
security,2
present,2
private,2
progress,2
project,2
rest,2
protection,2
public,2
people,2
peak,2
passage,2
ban,2
button,2
northern,2
boat,2
sea,2
official,2
wed,2
bend,2
belt,2
say,2
sand,2
begin,2
owner,2
weight,2
bear,2
safe,2
sing,2
usual,2
hello,2
touch,2
dangerous,2
horse,2
home,2
farm,2
display,2
tower,2
doubt,2
fair,2
flood,2
strong,2
tour,2
great,2
daily,2
grass,2
grade,2
expense,2
full,2
emergency,2
golf,2
golden,2
engine,2
fun,2
furniture,2
step,2
fill,2
think,2
soft,2
independence,2
immediately,2
industrial,2
festival,2
court,2
international,2
king,2
trip,2
file,2
last,2
fee,2
tree,2
young,1
wind,1
reserve,1
yellow,1
restriction,1
royal,1
row,1
remember,1
remain,1
youth,1
region,1
store,1
wide,1
stock,1
territory,1
rock,1
round,1
tea,1
retirement,1
yard,1
return,1
tax,1
rid,1
temporary,1
white,1
world,1
surface,1
roof,1
sure,1
responsible,1
summer,1
subject,1
studio,1
wire,1
winter,1
restore,1
twin,1
week,1
wheel,1
space,1
transport,1
sound,1
shop,1
sorry,1
short,1
vision,1
violent,1
son,1
solid,1
shut,1
society,1
telephone,1
user,1
snow,1
truck,1
trust,1
try,1
slide,1
sky,1
simple,1
size,1
wake,1
sex,1
threat,1
service,1
western,1
throw,1
ticket,1
tight,1
save,1
till,1
universal,1
tone,1
weak,1
top,1
star,1
stage,1
sport,1
spend,1
seek,1
seem,1
waste,1
senior,1
seriously,1
war,1
wall,1
still,1
academic,1
rear,1
dad,1
drink,1
doctor,1
disturb,1
distance,1
direction,1
device,1
desert,1
department,1
demonstration,1
cycle,1
raise,1
current,1
crime,1
crew,1
course,1
count,1
cost,1
corner,1
cook,1
contest,1
drug,1
dust,1
eastern,1
effect,1
flow,1
flag,1
finish,1
film,1
field,1
feed,1
fast,1
fashion,1
farmer,1
family,1
extreme,1
exist,1
everything,1
equipment,1
environmental,1
entire,1
enjoy,1
emerge,1
electric,1
contain,1
constitute,1
condition,1
battle,1
baby,1
aware,1
association,1
artist,1
apart,1
anyone,1
animal,1
also,1
ally,1
alcohol,1
alarm,1
add,1
ad,1
activity,1
active,1
act,1
across,1
accommodation,1
accident,1
bar,1
beauty,1
complex,1
bed,1
complete,1
community,1
committee,1
comfort,1
come,1
cold,1
coal,1
clean,1
circle,1
cent,1
castle,1
case,1
carry,1
care,1
budget,1
bright,1
black,1
bite,1
bird,1
fly,1
force,1
forest,1
pile,1
person,1
party,1
part,1
page,1
otherwise,1
ordinary,1
orange,1
operator,1
operation,1
nowhere,1
news,1
network,1
need,1
natural,1
narrow,1
name,1
mountain,1
mount,1
model,1
phone,1
plate,1
might,1
play,1
quiet,1
quarter,1
put,1
pure,1
pub,1
property,1
product,1
proceed,1
pro,1
prevent,1
president,1
prepare,1
power,1
pour,1
pot,1
pollution,1
policy,1
plenty,1
pleasant,1
mix,1
mental,1
fruit,1
hurt,1
hole,1
history,1
hire,1
heavy,1
health,1
harbor,1
hang,1
guide,1
guard,1
group,1
governor,1
government,1
good,1
general,1
gear,1
gap,1
gallery,1
gain,1
future,1
host,1
ice,1
mayor,1
idea,1
mass,1
major,1
love,1
lot,1
loose,1
location,1
like,1
lift,1
let,1
leave,1
league,1
lead,1
landscape,1
land,1
lady,1
kill,1
key,1
index,1
ill,1
match,1
