text,count
hot,5
freedom,4
coffee,4
god,3
air,3
love,3
way,3
new,3
dog,2
law,2
construction,2
standard,2
ice,2
play,2
smart,2
cut,2
sense,2
day,2
die,2
sale,2
pro,2
lead,2
keep,2
look,2
use,2
also,2
man,2
art,2
mail,2
water,2
lot,2
try,2
live,2
flow,2
museum,2
universal,2
burn,2
must,2
post,1
real,1
property,1
next,1
project,1
notice,1
prime,1
pot,1
pleasure,1
movement,1
pay,1
net,1
old,1
part,1
photo,1
peace,1
never,1
aid,1
record,1
supplement,1
talk,1
tea,1
thin,1
time,1
top,1
union,1
unite,1
university,1
valley,1
vision,1
war,1
western,1
white,1
woman,1
wood,1
system,1
sun,1
red,1
study,1
resign,1
resort,1
rid,1
romantic,1
rush,1
sad,1
miss,1
see,1
sex,1
shop,1
society,1
son,1
sort,1
staff,1
state,1
money,1
life,1
may,1
company,1
chocolate,1
city,1
classical,1
climate,1
club,1
coal,1
connection,1
culture,1
contain,1
contribute,1
could,1
court,1
coverage,1
cow,1
central,1
car,1
campaign,1
calm,1
bus,1
boy,1
block,1
bin,1
bid,1
bet,1
beer,1
beach,1
bath,1
base,1
back,1
army,1
appear,1
crime,1
date,1
many,1
know,1
hate,1
health,1
hi,1
home,1
investigate,1
joy,1
land,1
digital,1
less,1
letter,1
lift,1
light,1
list,1
make,1
hand,1
gun,1
group,1
green,1
great,1
good,1
go,1
get,1
food,1
first,1
fight,1
fast,1
express,1
evening,1
enjoy,1
dry,1
diversity,1
zone,1
