text,count
meter,64
hour,52
phone,37
time,34
side,21
limit,16
card,13
pay,11
quarter,9
cancel,8
credit,8
service,7
maximum,6
park,6
effect,6
display,6
one,5
car,5
home,5
coin,5
start,5
operation,4
illegal,4
new,4
day,4
zone,4
call,4
week,4
good,3
man,3
may,3
part,3
less,3
order,3
concern,3
come,2
love,2
least,2
say,2
multiple,2
problem,2
trouble,2
first,2
stay,2
fail,2
slowly,2
sound,2
district,2
book,2
bond,2
please,1
question,1
yes,1
would,1
turn,1
really,1
push,1
port,1
purchase,1
use,1
possible,1
request,1
sure,1
tree,1
resident,1
ride,1
store,1
station,1
tap,1
teach,1
teacher,1
think,1
son,1
silence,1
penalty,1
see,1
scan,1
ticket,1
tone,1
top,1
save,1
rush,1
strong,1
road,1
risk,1
people,1
alter,1
payment,1
except,1
discover,1
court,1
country,1
counter,1
counsel,1
could,1
cost,1
control,1
consume,1
consider,1
code,1
civil,1
city,1
chest,1
change,1
cell,1
cash,1
buy,1
button,1
beer,1
away,1
end,1
expense,1
parent,1
free,1
old,1
okay,1
none,1
news,1
network,1
motor,1
mobile,1
art,1
middle,1
mark,1
many,1
low,1
long,1
location,1
labor,1
kind,1
independence,1
holiday,1
high,1
handle,1
give,1
mine,1
