text,count
big,40
new,40
one,36
go,32
day,30
team,27
man,25
star,23
like,22
gap,22
state,22
may,21
run,21
little,21
cup,21
camp,19
look,19
hi,18
old,18
school,17
air,16
love,16
class,15
city,14
army,14
good,14
win,13
club,13
first,13
rock,13
time,13
football,13
get,13
sport,12
free,12
cap,12
say,12
work,12
crew,12
park,11
put,11
since,11
sure,11
net,11
fly,11
way,11
top,11
west,11
news,11
box,11
boy,11
world,11
see,11
law,11
kid,10
red,10
youth,10
would,10
league,9
also,9
lot,9
high,9
play,9
many,9
ball,9
want,9
college,9
life,9
real,9
every,9
dad,8
unit,8
per,8
make,8
speed,8
south,8
low,8
fish,8
hello,8
thing,8
baby,8
land,8
road,8
use,8
part,8
division,8
ban,8
pro,8
far,7
clothing,7
case,7
family,7
festival,7
digital,7
come,7
sun,7
town,7
point,7
photo,7
cool,7
never,7
imagine,7
wild,7
last,7
start,7
need,7
construction,7
sound,7
king,7
let,7
happy,7
game,6
champion,6
bear,6
read,6
save,6
bank,6
mark,6
band,6
line,6
test,6
rice,6
design,6
ask,6
national,6
keep,6
die,6
stop,6
fun,6
night,6
freedom,6
foundation,6
staff,6
step,6
bill,6
could,6
hill,6
field,6
home,6
via,6
wing,6
country,5
open,5
power,5
department,5
must,5
mail,5
magic,5
eat,5
dig,5
less,5
full,5
hall,5
roll,5
hard,5
fire,5
son,5
summer,5
enjoy,5
loss,5
future,5
talk,5
pool,5
thank,5
list,5
lock,5
thin,5
special,5
style,5
coal,5
childhood,5
area,5
victory,5
ad,5
central,5
try,5
change,5
beer,5
add,5
volunteer,5
beach,5
university,5
brand,5
service,4
venture,4
faith,4
universe,4
please,4
extreme,4
water,4
element,4
challenge,4
drive,4
sweet,4
ear,4
wear,4
original,4
wish,4
mad,4
feel,4
mount,4
great,4
grand,4
trail,4
give,4
side,4
bar,4
form,4
foot,4
white,4
still,4
show,4
car,4
care,4
art,4
plan,4
final,4
sand,4
luck,4
shop,4
hope,4
master,4
hot,4
tradition,4
party,4
cluster,4
music,4
destroy,4
yes,4
post,4
north,4
color,4
true,4
international,4
think,4
community,4
next,4
lake,3
seat,3
call,3
force,3
buy,3
forever,3
pick,3
sort,3
cost,3
race,3
nothing,3
clean,3
back,3
live,3
visit,3
blue,3
flag,3
fix,3
rate,3
count,3
window,3
action,3
relief,3
fine,3
find,3
bike,3
bus,3
sick,3
leader,3
peace,3
ground,3
connection,3
green,3
book,3
contact,3
spirit,3
grade,3
lay,3
boot,3
spot,3
lazy,3
silver,3
public,3
basic,3
level,3
young,3
beat,3
control,3
prove,3
standard,3
leave,3
bring,3
left,3
brown,3
leg,3
press,3
wave,3
radio,3
fund,3
sing,3
war,3
health,3
mean,3
van,3
bell,3
birth,3
take,3
outside,3
rest,3
might,3
hit,3
miss,3
process,3
east,3
tank,3
web,3
week,3
chip,3
right,3
mom,3
respect,3
dream,3
science,3
joy,3
moon,3
port,3
always,3
much,3
district,3
union,3
ride,3
rid,3
ship,3
push,3
shirt,3
ever,3
command,3
cross,3
pack,3
know,3
major,3
safe,3
fast,3
celebration,3
ice,3
kick,3
fall,3
soft,3
age,3
march,3
help,3
face,3
mass,3
collection,3
extra,3
express,3
character,3
house,3
pot,3
beyond,2
sit,2
iron,2
joint,2
sir,2
kind,2
join,2
sky,2
late,2
quality,2
site,2
island,2
concert,2
lead,2
sign,2
mission,2
set,2
serve,2
ally,2
sell,2
scientist,2
nation,2
ago,2
natural,2
nature,2
near,2
adventure,2
security,2
active,2
really,2
none,2
season,2
oil,2
official,2
mine,2
mile,2
shell,2
lucky,2
sale,2
base,2
lie,2
lift,2
light,2
long,2
lovely,2
raw,2
instruction,2
memory,2
anything,2
another,2
annual,2
without,2
map,2
angry,2
wood,2
member,2
slip,2
boom,2
slow,2
success,2
earth,2
rescue,2
tale,2
edition,2
education,2
else,2
empire,2
tail,2
engine,2
system,2
even,2
plus,2
support,2
score,2
driver,2
factor,2
center,2
fan,2
fashion,2
fat,2
vice,2
fear,2
feed,2
strike,2
plate,2
bid,2
planet,2
fight,2
poll,2
tear,2
fill,2
creative,2
result,2
track,2
toy,2
trouble,2
president,2
reverse,2
practical,2
truck,2
tough,2
counter,2
touch,2
crash,2
company,2
tooth,2
pop,2
tool,2
custom,2
tomorrow,2
together,2
danger,2
tire,2
tie,2
dependent,2
threat,2
dinner,2
classic,2
church,2
tennis,2
file,2
cat,2
film,2
girl,2
gold,2
straight,2
boss,2
people,2
pay,2
guy,2
half,2
hand,2
happiness,2
block,2
head,2
healthy,2
hear,2
heart,2
sorry,2
hell,2
black,2
royal,2
bit,2
song,2
hook,2
someone,2
software,2
idea,2
society,2
social,2
snap,2
god,2
spring,2
ocean,2
calm,2
place,2
fuel,2
capital,2
cancer,2
visitor,2
plain,2
proud,2
forward,2
vote,2
wake,2
stir,2
bridge,2
wall,2
stone,2
relationship,1
regular,1
sample,1
relation,1
sail,1
remember,1
remove,1
rush,1
revolution,1
register,1
sake,1
salt,1
release,1
round,1
room,1
restore,1
rely,1
region,1
river,1
resort,1
root,1
route,1
schedule,1
reserve,1
report,1
able,1
sea,1
tournament,1
urban,1
upper,1
unite,1
understand,1
turn,1
tune,1
tube,1
tree,1
travel,1
tower,1
tour,1
seal,1
totally,1
total,1
title,1
tip,1
till,1
theater,1
text,1
technology,1
technical,1
teacher,1
user,1
vehicle,1
video,1
visible,1
yet,1
yellow,1
year,1
worker,1
word,1
wire,1
wind,1
wife,1
wide,1
whole,1
whatever,1
western,1
well,1
welcome,1
weird,1
weight,1
weekend,1
wander,1
walk,1
vital,1
vision,1
tea,1
taste,1
talent,1
snow,1
smell,1
sleep,1
skill,1
size,1
sister,1
sigh,1
shut,1
shot,1
shore,1
shoot,1
shoe,1
share,1
shadow,1
sex,1
seriously,1
series,1
send,1
select,1
seed,1
section,1
search,1
smile,1
soldier,1
table,1
soon,1
symbol,1
sum,1
studio,1
student,1
string,1
stress,1
street,1
stranger,1
story,1
store,1
stomach,1
stem,1
record,1
stay,1
station,1
stable,1
square,1
split,1
speak,1
space,1
soul,1
steel,1
local,1
recall,1
deal,1
culture,1
curious,1
cut,1
cycle,1
dark,1
dead,1
dear,1
creation,1
define,1
deliver,1
different,1
direct,1
direction,1
discuss,1
crisis,1
crazy,1
dish,1
contest,1
compare,1
compete,1
competition,1
complex,1
concept,1
confirm,1
continue,1
county,1
contract,1
cope,1
copy,1
corporation,1
cough,1
council,1
disease,1
distance,1
coast,1
fact,1
everything,1
evil,1
executive,1
experience,1
explore,1
extremely,1
fair,1
evening,1
famous,1
father,1
fellow,1
female,1
fiction,1
finally,1
event,1
escape,1
distant,1
dry,1
doctor,1
dog,1
door,1
double,1
draw,1
drop,1
early,1
enter,1
ease,1
eastern,1
economic,1
edit,1
employee,1
end,1
code,1
coach,1
rear,1
balance,1
assure,1
attention,1
awareness,1
away,1
bad,1
bag,1
barely,1
article,1
battle,1
bed,1
bedroom,1
begin,1
bet,1
bin,1
association,1
arm,1
bird,1
aid,1
account,1
achievement,1
act,1
actor,1
adjust,1
agree,1
alcohol,1
arise,1
allow,1
alter,1
anger,1
angle,1
animal,1
architecture,1
bind,1
bite,1
clothes,1
chemical,1
celebrate,1
cell,1
century,1
charge,1
chart,1
chat,1
chocolate,1
cast,1
choice,1
choose,1
civil,1
clear,1
clock,1
close,1
catalog,1
carefully,1
blood,1
break,1
board,1
body,1
bone,1
bottom,1
brain,1
bread,1
brother,1
careful,1
brush,1
build,1
burn,1
business,1
busy,1
cable,1
finger,1
fit,1
flash,1
organic,1
object,1
officer,1
online,1
onto,1
opera,1
order,1
pace,1
noun,1
package,1
page,1
pain,1
paint,1
pale,1
panic,1
nowhere,1
note,1
participation,1
mother,1
middle,1
minister,1
mode,1
money,1
mood,1
morning,1
motion,1
northern,1
mountain,1
museum,1
name,1
naturally,1
network,1
nice,1
parent,1
pass,1
flat,1
protection,1
private,1
proceed,1
produce,1
promotion,1
property,1
protect,1
question,1
prevent,1
rail,1
range,1
rank,1
rat,1
reach,1
ready,1
primary,1
pretty,1
path,1
plenty,1
peer,1
person,1
photograph,1
piano,1
pipe,1
player,1
pocket,1
presidential,1
poor,1
positive,1
possess,1
possible,1
potato,1
