text,count
taste,22
drink,4
luck,4
use,3
beer,3
wine,3
celebration,2
one,2
company,2
work,2
box,2
line,2
south,2
maker,1
mark,1
mortgage,1
run,1
motion,1
mail,1
new,1
orange,1
past,1
possibly,1
rock,1
winter,1
send,1
stay,1
sun,1
loss,1
taxi,1
tell,1
top,1
trigger,1
value,1
via,1
well,1
win,1
wind,1
action,1
kitchen,1
live,1
also,1
band,1
bar,1
bear,1
bind,1
car,1
chance,1
clean,1
club,1
common,1
communication,1
craft,1
cup,1
day,1
die,1
door,1
emotion,1
equal,1
family,1
festival,1
fresh,1
glass,1
go,1
gun,1
happy,1
hard,1
help,1
house,1
individual,1
international,1
year,1
