text,count
state,7
let,6
big,6
please,6
may,5
die,4
van,4
hope,4
go,4
touch,4
new,4
art,3
sun,3
food,3
sale,3
film,3
long,3
lot,3
good,3
pro,3
day,3
also,3
know,3
rest,3
people,3
give,2
giant,2
say,2
sea,2
market,2
free,2
orange,2
fish,2
sir,2
sound,2
spot,2
star,2
start,2
festival,2
information,2
happy,2
hear,2
one,2
part,2
pay,2
mountain,2
photo,2
medicine,2
measure,2
post,2
act,2
low,2
list,2
like,2
light,2
life,2
less,2
king,2
initiative,2
store,2
hole,2
high,2
help,2
stone,2
set,2
count,2
use,2
via,2
cost,2
could,2
try,2
way,2
club,2
climb,2
think,2
wild,2
city,2
thank,2
box,2
vegetable,2
darkness,2
tell,2
team,2
work,2
dig,2
within,2
taxi,2
year,2
town,2
race,1
upon,1
put,1
public,1
university,1
urge,1
union,1
reach,1
read,1
proud,1
real,1
program,1
rear,1
protest,1
victory,1
street,1
probably,1
wish,1
pace,1
paper,1
yield,1
yes,1
past,1
peace,1
wood,1
per,1
personal,1
pig,1
view,1
place,1
plant,1
play,1
west,1
welcome,1
week,1
pour,1
violence,1
president,1
type,1
resident,1
red,1
relief,1
season,1
security,1
sell,1
send,1
thing,1
term,1
shake,1
short,1
show,1
sit,1
social,1
society,1
something,1
son,1
south,1
special,1
spin,1
spirit,1
sponsor,1
take,1
string,1
time,1
save,1
run,1
transport,1
report,1
request,1
trouble,1
troop,1
strike,1
resolve,1
respect,1
tree,1
travel,1
restaurant,1
tip,1
restrict,1
return,1
trail,1
rich,1
rid,1
root,1
route,1
royal,1
tourist,1
order,1
account,1
opera,1
district,1
consult,1
contact,1
control,1
country,1
county,1
cow,1
culture,1
damage,1
danger,1
depression,1
destruction,1
detail,1
different,1
drink,1
complex,1
ear,1
earth,1
efficient,1
else,1
end,1
engine,1
enter,1
entrance,1
entry,1
estate,1
ever,1
every,1
everyone,1
connect,1
chest,1
experience,1
body,1
ad,1
add,1
alone,1
always,1
angle,1
around,1
available,1
away,1
bank,1
base,1
bell,1
belt,1
bill,1
book,1
certain,1
boot,1
branch,1
bread,1
bridge,1
bright,1
bury,1
bus,1
call,1
capital,1
car,1
care,1
case,1
celebration,1
evil,1
fair,1
open,1
mass,1
lay,1
lean,1
left,1
lie,1
live,1
look,1
loss,1
love,1
mail,1
make,1
many,1
map,1
marry,1
membership,1
kind,1
memory,1
mental,1
mine,1
mix,1
mom,1
must,1
national,1
net,1
news,1
none,1
nothing,1
odd,1
online,1
lake,1
keep,1
famous,1
get,1
far,1
favor,1
fellow,1
find,1
fine,1
flag,1
forever,1
forward,1
fuel,1
future,1
game,1
general,1
gentle,1
girl,1
journey,1
gold,1
golden,1
grand,1
grow,1
happiness,1
hi,1
historic,1
history,1
hit,1
hospital,1
hotel,1
infant,1
international,1
zone,1
