text,count
army,8
bell,8
police,6
camp,6
red,6
safety,4
team,4
one,3
boss,3
shoe,3
win,3
magic,2
hell,2
old,2
free,2
new,2
go,2
pen,2
people,2
pour,2
ready,2
quality,2
like,2
mission,2
district,2
pro,2
project,2
action,2
title,2
well,2
war,2
poll,1
top,1
put,1
total,1
town,1
true,1
prison,1
unless,1
use,1
post,1
veteran,1
still,1
please,1
player,1
play,1
visual,1
perform,1
wait,1
part,1
would,1
together,1
stop,1
tip,1
style,1
sport,1
soul,1
stranger,1
smart,1
slip,1
sky,1
skin,1
ski,1
original,1
series,1
return,1
say,1
save,1
sure,1
technical,1
row,1
rock,1
ride,1
technology,1
rid,1
size,1
mutual,1
operator,1
blue,1
electric,1
edition,1
design,1
decide,1
crash,1
could,1
content,1
connection,1
challenge,1
car,1
cap,1
buy,1
book,1
blood,1
oil,1
bill,1
bid,1
behind,1
band,1
back,1
baby,1
attention,1
ask,1
art,1
also,1
along,1
aim,1
ago,1
entirely,1
evil,1
finance,1
find,1
net,1
name,1
ad,1
minor,1
might,1
mean,1
may,1
many,1
man,1
loud,1
local,1
live,1
list,1
iron,1
imagine,1
image,1
hit,1
half,1
good,1
get,1
gear,1
freedom,1
forest,1
foot,1
fly,1
flash,1
first,1
zone,1
