text,count
love,12
bear,6
day,3
someone,2
look,2
new,2
girl,2
pool,2
price,2
remember,2
first,2
whole,2
time,2
please,1
month,1
word,1
much,1
music,1
never,1
wish,1
original,1
pair,1
past,1
people,1
photo,1
star,1
storage,1
upper,1
president,1
tube,1
protein,1
recovery,1
may,1
remain,1
sweet,1
run,1
sign,1
sit,1
member,1
alone,1
mass,1
coffee,1
embrace,1
dark,1
critical,1
court,1
come,1
collection,1
club,1
many,1
chocolate,1
call,1
button,1
become,1
baby,1
army,1
far,1
food,1
forest,1
fresh,1
friend,1
get,1
go,1
heart,1
home,1
knock,1
land,1
leave,1
let,1
life,1
light,1
like,1
always,1
work,1
