text,count
new,111
welcome,107
world,64
open,64
one,57
city,56
free,55
restaurant,51
home,51
park,49
center,47
way,43
road,42
may,42
get,40
big,40
national,40
live,40
day,39
bar,37
service,36
food,35
time,34
state,34
stop,33
international,32
man,31
drive,31
good,29
go,29
car,28
year,27
shop,27
people,27
business,26
office,26
beach,26
west,25
every,25
life,25
love,25
come,25
museum,24
make,24
since,24
south,23
call,23
news,23
bus,23
club,22
please,22
store,22
information,22
die,21
great,21
use,21
sale,21
art,20
hot,20
station,20
summer,20
house,20
real,20
street,20
area,20
would,20
say,19
water,19
look,19
per,19
right,19
beer,19
star,19
heart,18
care,18
bank,18
ticket,18
keep,17
visit,17
like,17
air,17
first,17
show,17
town,17
hi,17
see,17
musical,17
play,17
buy,17
county,16
law,16
music,16
king,16
land,16
market,16
point,16
let,16
sun,16
old,16
book,16
public,16
van,16
work,16
ice,16
win,16
church,15
original,15
run,15
line,15
next,15
hotel,15
storage,15
future,15
daily,15
place,15
festival,15
plan,15
top,15
take,15
thank,15
green,15
special,15
tell,15
red,15
family,15
village,14
must,14
space,14
travel,14
north,14
chicken,14
light,14
hall,14
back,14
less,14
left,14
insurance,14
community,14
cream,14
school,13
coffee,13
field,13
game,13
dog,13
grand,13
square,13
many,13
island,13
zone,13
fast,13
tour,13
long,13
know,13
award,12
university,12
part,12
group,12
available,12
development,12
royal,12
official,12
digital,12
smart,12
historic,12
site,12
entrance,12
soon,12
also,12
energy,12
western,12
phone,12
beauty,12
retail,12
garden,12
council,12
commercial,12
think,12
plus,12
peace,11
discount,11
health,11
control,11
night,11
bell,11
vote,11
last,11
happy,11
season,11
local,11
gallery,11
lot,11
want,11
network,11
union,11
mark,11
high,11
low,11
lunch,11
ask,11
stay,11
end,11
medical,11
round,10
second,10
hospital,10
main,10
sea,10
film,10
blue,10
fashion,10
save,10
find,10
bill,10
general,10
famous,10
series,10
never,10
project,10
change,10
court,10
could,10
hour,10
today,10
oil,10
route,10
around,9
inside,9
army,9
money,9
ready,9
government,9
quality,9
white,9
train,9
cold,9
contact,9
fine,9
pay,9
hell,9
turn,9
hard,9
gun,9
move,9
dinner,9
fresh,9
cash,9
online,9
need,9
mountain,9
week,9
drink,9
join,9
finish,9
construction,9
key,8
post,8
party,8
gold,8
country,8
nation,8
enter,8
nothing,8
mayor,8
fish,8
fire,8
motor,8
hair,8
planet,8
movie,8
pack,8
mile,8
paint,8
fun,8
library,8
month,8
partner,8
important,8
furniture,8
price,8
global,8
technology,8
clean,8
color,8
ahead,8
wash,8
sure,8
try,8
risk,8
till,8
thing,8
ad,8
text,8
build,8
soft,8
box,8
foot,7
via,7
check,7
sell,7
estate,7
child,7
citizen,7
design,7
learn,7
march,7
hire,7
orange,7
black,7
bit,7
forest,7
science,7
sand,7
visitor,7
room,7
strong,7
value,7
stand,7
loss,7
fall,7
tea,7
start,7
eat,7
farm,7
band,7
mobile,7
sport,7
still,7
card,7
boss,7
snow,7
tree,7
sky,7
apply,7
nature,7
single,7
river,7
everything,7
full,7
