object,count
bottle,91
poster,67
wine,36
drink,30
book,25
tin can,24
beer,18
whiteboard,12
food,12
person,11
snack,9
computer monitor,7
clothing,6
building,6
man,6
woman,6
car,5
box,4
television,3
human body,3
girl,3
shotgun,2
shelf,2
mobile phone,2
mammal,2
land vehicle,2
home appliance,2
fast food,2
human hand,1
convenience store,1
billboard,1
window,1
bookcase,1
truck,1
traffic sign,1
camera,1
tent,1
coffeemaker,1
tablet computer,1
suit,1
strawberry,1
computer keyboard,1
desk,1
juice,1
sandwich,1
picture frame,1
fruit,1
peach,1
oyster,1
orange,1
office supplies,1
frying pan,1
house,1
laptop,1
human arm,1
apple,1
