object,count
poster,444
book,341
man,194
building,166
clothing,133
person,110
woman,100
plant,61
car,53
house,47
bottle,45
billboard,42
girl,40
mobile phone,34
land vehicle,31
picture frame,25
vehicle registration plate,22
convenience store,22
shelf,21
boy,21
computer monitor,20
snack,20
laptop,19
bookcase,16
truck,16
drink,14
whiteboard,14
human body,13
suit,13
beer,13
bus,12
mammal,12
tablet computer,11
table,11
boat,10
tin can,10
window,10
food,10
wine,10
flower,10
auto part,9
traffic sign,9
skyscraper,9
toy,9
ring binder,8
human arm,8
human face,8
scoreboard,7
vehicle,7
van,7
television,7
houseplant,6
fast food,6
camera,6
stairs,6
office building,6
furniture,6
sports uniform,6
door,5
tent,5
box,5
sculpture,5
tire,5
footwear,5
train,5
guitar,5
street light,4
motorcycle,4
spice rack,4
wheel,4
jacket,4
dog,4
airplane,4
fountain,4
watercraft,3
cassette deck,3
parking meter,3
drum,3
desk,3
tableware,3
corded phone,3
coin,3
bicycle,3
flag,3
calculator,3
baked goods,3
cat,3
dessert,2
glasses,2
candy,2
ratchet,2
plastic bag,2
personal care,2
tower,2
chair,2
cart,2
palm tree,2
sandwich,2
sports equipment,2
watch,2
jeans,2
human head,2
human hair,2
fashion accessory,2
juice,2
flowerpot,2
home appliance,2
hat,2
balloon,2
bed,2
aircraft,2
canoe,1
sun hat,1
syringe,1
candle,1
strawberry,1
animal,1
ambulance,1
belt,1
taxi,1
tripod,1
teddy bear,1
cake,1
cabinetry,1
bread,1
bird,1
waste container,1
wall clock,1
tool,1
violin,1
ball,1
bicycle wheel,1
umbrella,1
bench,1
frog,1
rocket,1
sofa bed,1
snake,1
musical instrument,1
mushroom,1
dinosaur,1
milk,1
microwave oven,1
drawer,1
dumbbell,1
envelope,1
kettle,1
jug,1
filing cabinet,1
helmet,1
handbag,1
hammer,1
fox,1
necklace,1
office supplies,1
parachute,1
remote control,1
chest of drawers,1
skull,1
sink,1
shirt,1
christmas tree,1
clock,1
refrigerator,1
pen,1
pumpkin,1
cosmetics,1
popcorn,1
dairy,1
deer,1
perfume,1
accordion,1
