object,count
poster,81
car,64
building,37
book,17
motorcycle,12
house,11
land vehicle,10
man,9
billboard,8
clothing,5
vehicle registration plate,5
bus,4
person,4
auto part,4
wheel,3
plant,3
box,3
toy,3
traffic sign,2
washing machine,2
van,2
boat,2
tire,2
envelope,2
tin can,2
wall clock,2
woman,2
truck,1
window,1
street light,1
table,1
airplane,1
shelf,1
picture frame,1
personal care,1
parking meter,1
mammal,1
light switch,1
jacket,1
hat,1
girl,1
drink,1
door,1
convenience store,1
camera,1
mobile phone,1
