object,count
car,78
man,60
person,53
clothing,47
poster,44
building,32
woman,19
land vehicle,15
house,14
boy,12
television,12
book,8
sports uniform,8
plant,8
billboard,7
box,5
human body,5
wheel,5
motorcycle,5
beer,4
bicycle,4
boat,4
computer monitor,4
bottle,4
perfume,3
vehicle,3
personal care,3
tablet computer,3
jacket,3
tire,3
truck,3
juice,3
mammal,3
girl,3
cosmetics,3
airplane,2
auto part,2
whiteboard,2
paddle,2
watch,2
footwear,2
van,2
traffic sign,1
coat,1
cart,1
tent,1
canoe,1
bird,1
train,1
bus,1
street light,1
bicycle wheel,1
wheelchair,1
window,1
swimwear,1
human hair,1
convenience store,1
sports equipment,1
helmet,1
punching bag,1
plate,1
plastic bag,1
drink,1
picture frame,1
drum,1
football helmet,1
paper towel,1
mobile phone,1
microphone,1
hat,1
lifejacket,1
shorts,1
