object,count
poster,87
building,75
book,37
man,16
woman,15
bottle,15
car,14
person,13
pen,13
beer,11
house,11
coin,11
clothing,10
billboard,9
drink,9
tin can,7
wine,6
traffic sign,5
plant,5
waste container,4
truck,3
window,3
whiteboard,3
boy,3
girl,3
box,3
office supplies,2
printer,2
mobile phone,2
land vehicle,2
kitchen knife,2
picture frame,2
snack,2
cosmetics,2
computer monitor,2
bus,2
shotgun,1
shelf,1
sculpture,1
skull,1
wheel,1
sports uniform,1
saucer,1
suit,1
tire,1
shorts,1
auto part,1
palm tree,1
desk,1
bed,1
bicycle,1
bicycle wheel,1
boat,1
calculator,1
camera,1
cattle,1
chicken,1
door,1
mug,1
dress,1
fast food,1
furniture,1
guitar,1
headphones,1
human body,1
ball,1
motorcycle,1
jeans,1
