object,count
poster,23
building,20
man,18
clothing,16
book,16
woman,10
plant,9
bus,6
billboard,6
person,4
girl,4
boy,3
whiteboard,3
tent,3
sculpture,2
office building,2
human body,2
house,2
drinking straw,2
drink,2
window,2
bottle,2
computer monitor,2
car,2
truck,2
convenience store,2
television,1
vehicle registration plate,1
plastic bag,1
waste container,1
rabbit,1
shelf,1
seafood,1
sports uniform,1
train,1
suit,1
table,1
tablet computer,1
taxi,1
picture frame,1
animal,1
perfume,1
mug,1
baked goods,1
box,1
camera,1
cat,1
coffee cup,1
coffee table,1
desk,1
door,1
flag,1
food,1
furniture,1
guitar,1
human arm,1
human face,1
auto part,1
land vehicle,1
lizard,1
mammal,1
mobile phone,1
jacket,1
