object,count
poster,236
building,129
man,128
bus,126
book,67
person,65
clothing,62
woman,55
plant,41
billboard,40
house,26
land vehicle,21
scoreboard,21
car,19
mammal,16
suit,16
girl,14
sports uniform,13
bookcase,13
train,12
human body,12
shelf,9
office building,9
van,8
truck,8
traffic sign,7
auto part,6
beer,6
boy,6
boat,6
table,6
convenience store,5
drink,5
computer monitor,5
bottle,5
furniture,5
television,4
window,4
tin can,4
airplane,4
snack,3
fashion accessory,3
hat,3
houseplant,3
picture frame,3
vehicle registration plate,3
lobster,3
box,2
crab,2
tower,2
dress,2
bicycle,2
christmas tree,2
motorcycle,2
mobile phone,2
rugby ball,2
coin,2
vehicle,2
weapon,2
whiteboard,2
baked goods,2
handgun,2
tablet computer,1
cake,1
camera,1
tiger,1
chair,1
tank,1
fox,1
tool,1
bicycle wheel,1
ball,1
waste container,1
wheel,1
wine,1
bed,1
shark,1
sports equipment,1
musical instrument,1
helicopter,1
football,1
human arm,1
flower,1
human head,1
animal,1
flag,1
luggage and bags,1
fast food,1
envelope,1
skyscraper,1
office supplies,1
curtain,1
porch,1
rays and skates,1
sculpture,1
glove,1
coffee cup,1
shirt,1
shorts,1
jacket,1
