object,count
poster,33
book,25
clothing,13
man,11
woman,7
plant,7
girl,5
person,5
building,5
billboard,4
whiteboard,3
bookcase,3
car,3
house,2
pen,2
computer keyboard,2
human face,2
shelf,2
table,2
box,2
human head,1
snack,1
office supplies,1
mug,1
train,1
laptop,1
lantern,1
vehicle registration plate,1
land vehicle,1
wine,1
rose,1
airplane,1
human hair,1
guitar,1
baked goods,1
balloon,1
boat,1
bottle,1
boy,1
cake,1
candle,1
cart,1
christmas tree,1
computer monitor,1
corded phone,1
dog bed,1
doll,1
door,1
envelope,1
food,1
auto part,1
footwear,1
