object,count
poster,81
man,40
building,37
clothing,34
book,27
person,26
woman,23
car,19
calculator,15
whiteboard,10
house,8
plant,5
girl,5
computer monitor,5
suit,5
bottle,4
convenience store,4
train,4
human body,4
truck,4
shelf,4
land vehicle,4
mobile phone,4
table,4
van,3
envelope,3
laptop,3
beer,3
boy,3
billboard,3
whisk,3
sports uniform,3
camera,3
boat,3
remote control,2
picnic basket,2
tin can,2
sculpture,2
barrel,2
door,2
bicycle,2
bicycle wheel,2
bookcase,2
coffee cup,2
box,2
wheel,2
bus,2
tire,1
skyscraper,1
sewing machine,1
shirt,1
street light,1
wine,1
traffic sign,1
watch,1
tablet computer,1
tableware,1
taxi,1
scoreboard,1
tent,1
wall clock,1
airplane,1
ruler,1
houseplant,1
bed,1
cart,1
cat,1
chair,1
cheese,1
clock,1
fish,1
golf cart,1
guitar,1
handbag,1
hat,1
human head,1
reptile,1
jacket,1
mammal,1
baked goods,1
measuring cup,1
microphone,1
musical keyboard,1
organ,1
parking meter,1
pen,1
piano,1
picture frame,1
zebra,1
