object,count
poster,139
book,47
clothing,41
man,40
computer monitor,37
building,33
person,28
laptop,26
woman,20
mobile phone,16
girl,11
plant,9
computer keyboard,8
whiteboard,7
office supplies,6
billboard,6
television,6
land vehicle,5
car,5
house,5
human face,5
tin can,5
table,4
snack,4
bus,4
convenience store,4
shelf,4
bottle,4
office building,4
window,4
human body,3
toy,3
door,3
remote control,3
tablet computer,3
boy,3
van,2
auto part,2
wine,2
truck,2
sculpture,2
jacket,2
desk,2
balloon,2
calculator,2
drink,2
furniture,2
box,2
bookcase,2
tire,1
skyscraper,1
cat,1
cart,1
cake,1
bird,1
seafood,1
bicycle wheel,1
vehicle,1
wheel,1
bicycle,1
baked goods,1
wine glass,1
couch,1
kitchen appliance,1
human hand,1
scoreboard,1
human arm,1
lobster,1
mammal,1
home appliance,1
medical equipment,1
microwave oven,1
headphones,1
fish,1
pen,1
envelope,1
picture frame,1
doll,1
dog,1
reptile,1
scissors,1
aircraft,1
