object,count
man,37
poster,24
person,23
building,22
clothing,22
woman,14
car,12
book,11
house,9
girl,8
snack,6
mobile phone,6
mammal,5
land vehicle,5
boy,4
human body,4
truck,4
window,3
computer monitor,3
plant,3
whiteboard,3
door,3
billboard,3
boat,3
sports uniform,2
human leg,2
wheel,2
shelf,2
table,2
vehicle registration plate,2
motorcycle,2
bottle,2
tire,2
dessert,2
cosmetics,2
convenience store,2
bookcase,2
wine,1
washing machine,1
musical instrument,1
office building,1
office supplies,1
suit,1
picture frame,1
sun hat,1
remote control,1
reptile,1
sculpture,1
watch,1
skyscraper,1
plastic bag,1
airplane,1
laptop,1
kitchen appliance,1
auto part,1
baked goods,1
barge,1
bicycle,1
box,1
bus,1
castle,1
digital clock,1
doll,1
doughnut,1
drink,1
envelope,1
fast food,1
flag,1
food,1
furniture,1
hat,1
home appliance,1
houseplant,1
human arm,1
human face,1
ambulance,1
ice cream,1
jeans,1
juice,1
human head,1
