object,count
poster,49
book,36
man,16
building,12
hair spray,11
personal care,9
woman,9
clothing,8
corded phone,7
auto part,6
mobile phone,6
person,5
door,3
convenience store,3
vehicle,3
car,3
snack,3
human body,2
plant,2
scale,2
train,2
picture frame,2
wheel,2
musical keyboard,2
table,2
medical equipment,2
whiteboard,2
mammal,2
vehicle registration plate,2
kettle,2
land vehicle,2
barrel,2
calculator,2
bottle,2
computer keyboard,2
house,1
bus,1
rose,1
caterpillar,1
shelf,1
sports uniform,1
stairs,1
suit,1
tire,1
television,1
truck,1
bookcase,1
boat,1
washing machine,1
billboard,1
window,1
printer,1
plastic bag,1
helicopter,1
girl,1
human leg,1
ipod,1
handbag,1
kitchen appliance,1
airplane,1
lantern,1
laptop,1
lizard,1
giraffe,1
computer monitor,1
flute,1
fashion accessory,1
dress,1
dog,1
dinosaur,1
piano,1
digital clock,1
pineapple,1
aircraft,1
