object,count
poster,17
truck,14
land vehicle,13
book,7
train,7
car,6
plant,4
man,4
tire,3
computer monitor,3
building,3
person,3
whiteboard,3
calculator,2
bus,2
cassette deck,2
clothing,2
box,2
wheel,2
traffic sign,2
house,2
woman,2
tablet computer,1
telephone,1
vehicle,1
toy,1
van,1
suit,1
washing machine,1
weapon,1
table,1
airplane,1
rose,1
rifle,1
office supplies,1
mobile phone,1
auto part,1
laptop,1
guitar,1
furniture,1
food,1
fish,1
drink,1
convenience store,1
computer keyboard,1
bottle,1
billboard,1
marine mammal,1
